datetime,closePriceUsd,highPriceUsd,lowPriceUsd,openPriceUsd
2022-03-25 23:00:00+00:00,3106.671279528012,3108.087222369014,3099.1074352883247,3101.3496727039046
2022-03-26 00:00:00+00:00,3094.066630672642,3114.0009107915357,3094.066630672642,3105.20558798911
2022-03-26 01:00:00+00:00,3107.4576954070367,3108.4065002756192,3094.5680032183236,3094.5680032183236
2022-03-26 02:00:00+00:00,3099.8815949175196,3109.7574054881497,3099.8815949175196,3106.2899168647023
2022-03-26 03:00:00+00:00,3110.3387872994576,3110.6564976850864,3101.360766518815,3101.360766518815
2022-03-26 04:00:00+00:00,3113.4714722339772,3113.4714722339772,3104.3234072373416,3109.7908584897655
2022-03-26 05:00:00+00:00,3123.705124015925,3123.705124015925,3108.3242996258277,3112.9779572881916
2022-03-26 06:00:00+00:00,3120.0364446993385,3126.6008552105664,3119.890361441528,3124.4817919676293
2022-03-26 07:00:00+00:00,3134.79622528777,3134.79622528777,3118.030428694124,3121.3754273127347
2022-03-26 08:00:00+00:00,3129.7620749667176,3134.1420376577066,3127.644120734035,3134.0495276004526
2022-03-26 09:00:00+00:00,3126.2111116931405,3128.424469007662,3123.4552066080687,3128.424469007662
2022-03-26 10:00:00+00:00,3122.8159019334885,3128.2703840397544,3122.199449319723,3128.119627403781
2022-03-26 11:00:00+00:00,3125.9191347171213,3131.230611990285,3121.7335518417085,3125.2499117112216
2022-03-26 12:00:00+00:00,3121.340856893117,3125.456425668935,3112.6684784141567,3123.9982384631003
2022-03-26 13:00:00+00:00,3115.85439582314,3125.3081097398954,3115.568683131964,3121.9780343058023
2022-03-26 14:00:00+00:00,3114.7601590516265,3116.2231483316705,3111.826172564663,3115.4939456664624
2022-03-26 15:00:00+00:00,3119.053435744603,3125.2211235298796,3115.549945751558,3115.549945751558
2022-03-26 16:00:00+00:00,3123.733198616565,3123.733198616565,3115.67352494196,3118.4899133556214
2022-03-26 17:00:00+00:00,3123.298766207714,3126.4669895227744,3123.298766207714,3124.8127148568733
2022-03-26 18:00:00+00:00,3125.2511445523546,3125.2511445523546,3118.6155228826387,3123.135511080015
2022-03-26 19:00:00+00:00,3122.6760361092647,3126.11616608308,3118.4675428681276,3125.3784017700236
2022-03-26 20:00:00+00:00,3141.514715320266,3145.9450560691835,3124.3045509601407,3124.3045509601407
2022-03-26 21:00:00+00:00,3134.4912469397605,3142.37376957649,3129.6053859792114,3142.37376957649
2022-03-26 22:00:00+00:00,3136.964040156634,3143.384274234837,3136.1100981051886,3136.1100981051886
2022-03-26 23:00:00+00:00,3143.1790657448714,3146.823378969322,3136.438366625573,3136.438366625573
2022-03-27 00:00:00+00:00,3150.367660590027,3150.367660590027,3140.478006153185,3144.897456718346
2022-03-27 01:00:00+00:00,3149.2276245144835,3152.6070161374405,3146.056062328459,3150.6913679873896
2022-03-27 02:00:00+00:00,3155.2056217663485,3162.935911196939,3146.844528509011,3148.2465361931345
2022-03-27 03:00:00+00:00,3144.3699239020534,3155.6274962625916,3142.5145571837857,3155.6274962625916
2022-03-27 04:00:00+00:00,3141.083939754015,3147.4157715128654,3137.1418764002456,3144.6741367794166
2022-03-27 05:00:00+00:00,3142.372186131283,3146.47426449287,3140.5697137574866,3140.667330180048
2022-03-27 06:00:00+00:00,3149.0703687741134,3151.806525245319,3143.5573242044507,3143.5573242044507
2022-03-27 07:00:00+00:00,3153.9838179249255,3153.9838179249255,3148.639586356285,3149.5455872216803
2022-03-27 08:00:00+00:00,3145.632553702766,3156.538169954212,3145.632553702766,3155.707035714241
2022-03-27 09:00:00+00:00,3146.0282268659143,3151.4898626917975,3145.6402179390407,3145.6402179390407
2022-03-27 10:00:00+00:00,3147.343270412769,3147.3914366847207,3144.091122512485,3145.6277188746685
2022-03-27 11:00:00+00:00,3145.2105485216252,3149.7732625925155,3144.8100047994344,3146.716246407281
2022-03-27 12:00:00+00:00,3133.4309197983807,3147.1723875499697,3133.4309197983807,3145.3258985258585
2022-03-27 13:00:00+00:00,3144.652436095751,3144.810591090692,3130.191024400174,3130.191024400174
2022-03-27 14:00:00+00:00,3147.827466512879,3151.482570197577,3143.90743308286,3144.3277046760363
2022-03-27 15:00:00+00:00,3170.642366030679,3170.642366030679,3144.3323097710786,3147.74124192083
2022-03-27 16:00:00+00:00,3179.788840664361,3180.642875436213,3167.0709668966565,3170.6551535954704
2022-03-27 17:00:00+00:00,3179.164861761736,3179.212826062608,3173.6653422311606,3179.212826062608
2022-03-27 18:00:00+00:00,3180.1725818437594,3184.941398838847,3178.6107976587236,3179.2989095229136
2022-03-27 19:00:00+00:00,3176.728934514989,3180.7873236742635,3176.1670609965563,3180.7873236742635
2022-03-27 20:00:00+00:00,3233.859075423031,3233.859075423031,3169.633742744161,3176.712188347583
2022-03-27 21:00:00+00:00,3280.037593051192,3284.013380951219,3231.5599794824,3236.7240639231154
2022-03-27 22:00:00+00:00,3273.1546331482696,3280.4396717833524,3267.2375325384364,3277.579859724984
2022-03-27 23:00:00+00:00,3291.5775859524606,3291.5775859524606,3270.1254386846867,3272.3530221683154
2022-03-28 00:00:00+00:00,3288.4042474827443,3309.172369175118,3279.2913039959826,3292.5896303518753
