datetime,btc_adjusted,bitcoin_adjusted,eth_adjusted,ethereum_adjusted,doge_adjusted,dogecoin_adjusted
2021-05-11,31.06995884773663,28.64438254410399,81.42986425339367,73.24471072832803,13.818636564538043,33.46845449638169
2021-05-12,33.33333333333333,31.10492107706592,85.80995475113123,78.91780565437185,11.102559722542631,27.371487979598975
2021-05-13,67.69547325102882,74.88393686165273,87.40271493212671,93.74648942145666,14.152189860923443,33.857622571921006
2021-05-14,41.9753086419753,46.56453110492107,69.68325791855204,67.90863134244523,15.96290775558705,35.64130958480957
2021-05-15,37.86008230452675,35.28319405756732,62.76923076923077,59.63302752293578,9.842469491753342,24.036117998854913
2021-05-16,42.79835390946502,39.46146703806871,64.92307692307693,61.634695579649716,8.500314561059703,21.902179717980967
2021-05-17,58.8477366255144,56.91736304549675,73.53846153846155,70.14178482068391,7.605544607263945,21.7380306194522
2021-05-18,43.20987654320987,43.546889507892296,57.53846153846154,54.545454545454554,6.50428927951532,16.625958693842083
2021-05-19,100.0,100.0,100.0,100.0,10.255440239659077,27.03770151480948
2021-05-20,76.10748002904866,84.65171074569943,69.75250836120401,79.76378783085522,8.527845944253418,21.2396534713739
2021-05-21,60.808520939239884,63.65351783628358,59.30434782608695,66.01286512706949,6.731423190863472,16.724879414958764
2021-05-22,55.96707818930041,56.71269256497039,54.15384615384615,60.9933565327428,5.988075844633151,14.110353543482535
2021-05-23,63.132413459210845,63.38994219306916,64.3076923076923,72.84614573447222,6.3597495177483125,15.350231791811467
2021-05-24,63.51972887920599,61.500983416699114,58.42140468227425,70.48402404302436,5.946778769842578,15.309800979365956
2021-05-25,47.16948507798182,48.43660040667858,53.18849498327759,60.89212274596647,4.983730985726404,13.040408633286638
2021-05-26,41.48885891805282,41.160814422113724,47.255117056856186,55.4862385321101,4.602146014661505,11.142793872913144
2021-05-27,36.21399176954733,36.104371961142554,42.69913043478262,47.01297057893073,4.336192853010212,9.37421691624505
2021-05-28,39.86582287235883,37.614440750391864,40.79197324414716,46.92186017083202,4.128055596065723,9.41216921145252
2021-05-29,39.05430484951182,37.43140210927074,38.77886287625418,44.431509016134136,3.7695969868835446,8.425409536058305
2021-05-30,37.52203068795203,35.743817396520335,38.275585284280936,45.235847979727154,3.46702708558461,8.118340965743323
2021-05-31,35.42916841850451,34.171157807577316,35.79892976588629,41.838776062644925,3.440046330054768,7.8492246906358085
2021-06-01,33.18681598695358,32.68396884846814,36.47438127090302,38.025288878307464,4.748612973252073,9.042306843612453
2021-06-02,33.11207090590189,32.17114506946498,36.02408026755853,37.76228976214625,7.527630792825729,15.115364118538672
2021-06-03,32.14038485222982,32.66687472250137,39.401337792642146,39.625200168288124,6.542833215986521,12.88169903514631
2021-06-04,34.09621447308257,35.46101457570163,33.0971237458194,36.88562604160891,4.939553704694028,10.5832900362933
2021-06-05,31.23721512285515,31.747690580603887,30.695518394648836,34.45288421711778,4.066311174757047,8.687775402927336
2021-06-06,29.86065988015306,33.272366658061244,32.3466220735786,32.74338996206995,3.5282526462100194,7.541106056817062
2021-06-07,31.23721512285515,32.46084552005974,32.42167224080268,34.03646894986253,3.431225698439244,7.9330797618649616
2021-06-08,43.732101171997215,45.34681752953801,34.82327759197325,39.71286654034186,3.942822332139697,8.471312312079988
2021-06-09,39.74803263302289,40.86193366459794,32.661832775919734,34.466508045207206,3.6164589623652703,7.213683446580002
2021-06-10,35.876471012923254,35.72998464984986,27.877384615384614,30.793997864577776,3.5047309619019535,6.302277204673389
2021-06-11,29.854041826101607,29.76530428553888,28.004969899665554,27.78253951646164,3.146025276203935,5.662353673121937
2021-06-12,28.133347772723994,26.87979333007675,27.74979933110368,28.608854307103265,3.375361698207586,5.553760588979872
2021-06-13,29.079729502081676,26.647403186012685,25.134301003344483,27.21330043846408,3.122503591895868,5.0767266836415175
2021-06-14,39.272311335912605,34.05707354867072,29.137289297658864,30.71488020698273,2.9941143983810035,6.095433234878979
2021-06-15,32.87537814923818,28.486661933049636,27.797643812709033,28.232535362668397,2.5677838702972924,5.109692441327501
2021-06-16,28.745712421131902,26.001130167851617,25.118352842809365,24.79035051188585,2.597185975682376,4.686308690654571
2021-06-17,26.802340313787777,24.167830142457333,23.667070234113712,23.267845674039727,2.5089796595271254,4.314635932430242
2021-06-18,27.61207869184783,24.09731860301909,24.727622909698997,24.608311889969464,2.842203520558072,4.708932249850834
2021-06-19,24.60592496329988,22.09488616883713,25.074495401337792,23.82239214492051,2.6888225374658865,4.492732672870001
