,date,transactions,block_size,sent_addresses,difficulty,hashrate,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,market_cap,av_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top_100_percent,fee_reward,full_name,coin
907,2018/01/22,972911,25864,307354,2.3951571905541E+15,1.9701947491833E+14,0.114,9197795060,1.265,0.648,0.245,99929199561,9454,113.104,31778,22.452,714327,,5.079,ethereum,eth
908,2018/01/23,928494,25079,287685,2399287063794763,1.9656208023443E+14,0.11,8486296029,1.527,0.848,0.244,95741837283,9140,97.517,23289,20.563,668522,,5.863,ethereum,eth
909,2018/01/24,913668,24566,271247,2459967161560834,2.0168136253066E+14,0.11,8751881782,1.437,0.853,0.242,98733586602,9579,92.538,24026,18.674,644383,,5.418,ethereum,eth
910,2018/01/25,788515,23671,225352,2.5076033983579E+15,2.0345712789507E+14,0.113,4397429580,1.438,0.804,0.244,104156277475,5577,53.573,19995,20.067,501160,,4.603,ethereum,eth
911,2018/01/26,953429,26059,298305,2.5008525494567E+15,2.0346878945857E+14,0.11,10454914710,1.055,0.441,0.244,102048408369,10966,113.836,18376,15.299,679986,,4.215,ethereum,eth
912,2018/01/27,831889,22451,258089,2.485344291223E+15,2.0203418351656E+14,0.114,6949269822,1.061,0.454,0.24,105154049514,8354,89.376,16311,15.794,579343,,3.616,ethereum,eth
913,2018/01/28,889104,24197,246574,2500393505475140,204763715588173,0.124,8704212570,1.187,0.499,0.239,115598692039,9790,71.305,19854,21.059,610004,,3.891,ethereum,eth
914,2018/01/29,936845,25248,280032,2.5913817441719E+15,2.1305400122351E+14,0.122,9487922432,1.62,0.9,0.243,115800973861,10128,119.471,27029,20.563,667393,,5.32,ethereum,eth
915,2018/01/30,906578,25224,270508,2596249976684859,2.1042551128527E+14,0.116,9688656836,1.336,0.527,0.245,110909414975,10687,113.11,25156,20.067,634047,,4.648,ethereum,eth
916,2018/01/31,877284,24902,265854,2.6267645067435E+15,2.1588119695056E+14,0.11,9044743740,1.34,0.508,0.245,107058260383,10310,109.991,24375,16.29,627446,,4.604,ethereum,eth
917,2018/02/01,1008759,26328,311871,2666119494491553,2.2094447278569E+14,0.111,9214199426,1.708,1.05,0.249,108188757136,9134,199.558,27648,20.86,728235,,6.334,ethereum,eth
918,2018/02/02,980918,26185,301856,2.7114704304682E+15,2.2433496096733E+14,0.0906,10354532632,1.14,0.684,0.246,90611716721,10556,137.424,27240,24.438,711743,,5.057,ethereum,eth
919,2018/02/03,814486,22592,235325,2765665325443517,2.2374092810564E+14,0.0907,5968292353,1.043,0.567,0.241,93229129977,7328,70.119,23291,16.54,555413,,3.855,ethereum,eth
920,2018/02/04,800865,22745,259206,2759424946617990,2.2354644823446E+14,0.086,4615907913,0.958,0.419,0.242,88494286504,5764,52.29,20690,16.54,541808,,3.718,ethereum,eth
921,2018/02/05,875761,24175,259990,2.7862472950844E+15,2.2931879093943E+14,0.0729,5599725968,0.775,0.326,0.239,75701382956,6394,76.917,19944,23.694,610048,,3.799,ethereum,eth
922,2018/02/06,888219,24934,272869,2.7870769104912E+15,2.2661198252778E+14,0.0639,6055988666,0.708,0.314,0.243,66230343804,6818,73.882,25671,24.438,628446,,4.063,ethereum,eth
923,2018/02/07,818625,22972,246837,2837217537152574,2.319914993826E+14,0.0733,5620419475,0.83,0.42,0.244,77890086430,6866,65.098,27259,16.54,559546,,3.706,ethereum,eth
924,2018/02/08,681344,20093,199621,2.8217204698984E+15,2.2951864290667E+14,0.0747,2975848612,0.783,0.342,0.24,79452376463,4368,39.923,36694,15.796,437209,,2.866,ethereum,eth
925,2018/02/09,789807,22095,227997,2.8772378154752E+15,2.328466579379E+14,0.075,4290407872,0.74,0.35,0.243,81189225006,5432,41.298,30593,12.962,528592,,3.141,ethereum,eth
926,2018/02/10,848390,22121,242370,2.8344591712531E+15,2.3439488952678E+14,0.0797,5039008736,0.783,0.366,0.239,84978678465,5939,30.493,28917,12.219,573347,,3.324,ethereum,eth
927,2018/02/11,773496,20982,227673,2950749152835298,2.364466626828E+14,0.0725,3299952743,0.69,0.347,0.242,80525624658,4266,8.257,32759,11.475,498346,,2.877,ethereum,eth
928,2018/02/12,829020,22178,247301,2943732872497906,2.4110009404371E+14,0.0751,3995264010,0.665,0.36,0.242,83670756726,4819,14.987,33918,12.219,573143,,2.849,ethereum,eth
929,2018/02/13,745761,20434,209263,2.97156015561E+15,242601631360604,0.0736,5459616034,0.717,0.356,0.241,82660316000,7321,22.952,22321,12.962,487542,,2.807,ethereum,eth
930,2018/02/14,746384,21848,229604,2952816621621494,2.3628240803395E+14,0.0775,4330023056,0.761,0.372,0.246,86352327514,5801,43.881,22594,12.219,502873,,2.913,ethereum,eth
931,2018/02/15,777318,21805,229412,2.8923020486611E+15,2.3843285876881E+14,0.0831,5131013846,0.761,0.392,0.241,91043036364,6601,46.608,23780,12.962,515736,,2.804,ethereum,eth
932,2018/02/16,704758,20711,187920,2.9912234964307E+15,2.4306492885166E+14,0.0807,4069109335,0.798,0.393,0.242,91281706261,5774,32.453,28104,11.475,447532,,2.692,ethereum,eth
933,2018/02/17,772079,21891,188706,2973718885372611,2.4357497405333E+14,0.0842,4049140968,0.849,0.406,0.239,94337659706,5244,8.865,25693,11.475,456287,,2.993,ethereum,eth
934,2018/02/18,756092,20735,197106,3.0038218223128E+15,2.4354127767414E+14,0.0819,3930874778,0.957,0.496,0.241,92290861677,5199,17.242,20198,11.475,463284,,3.418,ethereum,eth
935,2018/02/19,811384,21811,217434,2976957671534244,2.4284348764181E+14,0.0817,3590303009,0.761,0.395,0.244,91993045565,4425,7.531,20588,11.475,525287,,2.907,ethereum,eth
936,2018/02/20,886897,24413,246145,2932875069369740,2.3963235985547E+14,0.0829,4185676378,0.79,0.395,0.248,91834522825,4719,1.879,20527,12.219,581054,,3.305,ethereum,eth
937,2018/02/21,850504,23307,225400,2911436258045099,2.416228103973E+14,0.0771,3786737384,0.758,0.299,0.246,84999573631,4452,6.956,19990,11.475,527494,,3.194,ethereum,eth
938,2018/02/22,761893,21747,203588,2981196774998203,2.4359988002308E+14,0.0717,4713027152,0.671,0.245,0.245,81301969209,6186,6.984,18182,9.385,486338,,2.744,ethereum,eth
939,2018/02/23,733084,20793,190464,2.9677116950629E+15,2.4594067060485E+14,0.0733,2671445628,0.723,0.32,0.243,82774315264,3644,6.771,19705,8.642,448903,,2.742,ethereum,eth
940,2018/02/24,732861,21265,163370,2974924584558781,2.4446663387854E+14,0.0729,2456569960,0.722,0.356,0.246,82613895922,3352,null,16638,8.642,389155,,2.782,ethereum,eth
941,2018/02/25,690582,20566,170315,3096446035780255,2.5023933602288E+14,0.0697,1581310928,0.668,0.3,0.246,82231628148,2290,0.336,17403,8.642,396915,,2.489,ethereum,eth
942,2018/02/26,737453,21652,213680,3.0305333395103E+15,2.4747563876165E+14,0.0727,2124979084,0.638,0.257,0.248,84314315431,2882,8.615,18244,8.642,482766,,2.451,ethereum,eth
943,2018/02/27,694583,20964,203648,2978767153901956,2.432961965673E+14,0.0758,1364505371,0.715,0.262,0.246,86090041839,1964,8.795,19739,8.642,447365,,2.532,ethereum,eth
944,2018/02/28,720368,21593,214769,3052568265040553,2.5204097730728E+14,0.0736,1367368365,0.905,0.366,0.244,85236835935,1898,18.007,21019,7.898,468469,,3.274,ethereum,eth
945,2018/03/01,684404,20663,205014,3103058386818551,2.5320504689979E+14,0.0717,1477414578,0.723,0.313,0.245,84855644431,2159,9.532,18033,8.216,435586,,2.537,ethereum,eth
946,2018/03/02,744666,22550,203084,3.0772443152755E+15,2.5497623538598E+14,0.0725,1347135806,0.852,0.363,0.244,84595123352,1809,0.864,19374,8.759,442011,,3.133,ethereum,eth
947,2018/03/03,673465,21173,170362,3.1908153550523E+15,2.6036721624631E+14,0.0693,898295121,0.651,0.254,0.242,84418594295,1334,0.121,null,8.263,384914,,2.286,ethereum,eth
948,2018/03/04,643241,20794,155900,3.1401644413343E+15,2.5348560504719E+14,0.07,921536156,0.736,0.359,0.245,83732003906,1433,0.513,null,7.841,353263,,2.404,ethereum,eth
949,2018/03/05,752756,22566,203038,3135226015752465,2.5447091697883E+14,0.071,1364337336,0.726,0.362,0.245,84501865705,1812,6.471,null,8.805,441828,,2.699,ethereum,eth
950,2018/03/06,712591,21623,219802,3.1184110019624E+15,2.5508040836576E+14,0.0685,1631484983,0.604,0.347,0.244,81701615333,2290,11.338,null,8.665,444079,,2.312,ethereum,eth
951,2018/03/07,783757,22824,315285,3.1942490464854E+15,2.6340657941829E+14,0.063,1557198634,0.609,0.329,0.243,76703072706,1987,40.929,null,10.339,541105,,2.699,ethereum,eth
952,2018/03/08,690139,21478,200702,3237862488797109,2.6254134284135E+14,0.0587,1240384250,0.579,0.25,0.246,72489914329,1797,6.636,null,8.759,422784,,2.443,ethereum,eth
953,2018/03/09,650058,20374,186519,3155883958898884,2.5650600506566E+14,0.0558,1248139071,0.529,0.189,0.244,67312296614,1920,13.621,null,9.04,407424,,2.259,ethereum,eth
954,2018/03/10,591377,18862,170074,3166734686927870,2.5911744823167E+14,0.0583,827894860,0.487,0.152,0.244,71048434139,1400,5.793,null,7.748,371126,,1.804,ethereum,eth
955,2018/03/11,608899,18612,153027,3.1488913504238E+15,2.5790436740027E+14,0.0569,765242210,0.417,0.144,0.242,68900083226,1257,null,null,8.805,336745,,1.643,ethereum,eth
956,2018/03/12,677908,21668,164650,3.1909813375944E+15,2.597214998967E+14,0.0575,1070961492,0.542,0.147,0.247,70178706340,1580,3.218,null,8.618,394384,,2.317,ethereum,eth
957,2018/03/13,699093,20946,189913,3176688766423823,2.591386692512E+14,0.0557,1897795180,0.389,0.111,0.246,68236645290,2715,0.278,null,8.076,401903,,1.78,ethereum,eth
958,2018/03/14,671198,20106,218961,3.1356980173432E+15,2.5647064502295E+14,0.0537,1276815207,0.415,0.101,0.246,64885765658,1902,6.608,null,9.086,439849,,1.891,ethereum,eth
959,2018/03/15,654531,20056,189838,3160924654163131,2.5956022415019E+14,0.0485,1133513429,0.362,0.108,0.245,59143425176,1732,5.42,null,9.18,411487,,1.778,ethereum,eth
960,2018/03/16,654584,19502,166720,3.2734117608646E+15,2.6872917896591E+14,0.0475,846052092,0.392,0.112,0.243,59883220899,1293,0.305,null,7.841,384412,,1.713,ethereum,eth
961,2018/03/17,593203,17376,157987,3.2615622778773E+15,2.6693923023093E+14,0.0455,723669017,0.308,0.0937,0.246,57571921787,1220,0.293,null,7.888,348158,,1.417,ethereum,eth
962,2018/03/18,683964,20197,171517,3265556211482404,2.6479014632666E+14,0.0398,1456623136,0.27,0.105,0.243,49985114938,2130,0.254,null,13.232,391701,,1.668,ethereum,eth
963,2018/03/19,703891,20642,200098,3.2872436749466E+15,2.658334529665E+14,0.042,1257884729,0.289,0.0818,0.242,53027486741,1787,3.237,null,8.712,430961,,1.732,ethereum,eth
964,2018/03/20,661791,20067,175859,3281437349558869,2.6707806675714E+14,0.0424,1041231426,0.312,0.0913,0.242,53513271652,1573,0.272,null,8.524,385926,,1.7,ethereum,eth
965,2018/03/21,697872,20630,198848,3261279286429783,2.6361924907963E+14,0.0448,1014153955,0.361,0.0893,0.243,55996595267,1453,0.569,null,8.029,413028,,2.022,ethereum,eth
966,2018/03/22,619453,17883,170035,3225445238424118,2.6307762066502E+14,0.0436,849665740,0.378,0.0809,0.239,53960334280,1372,5.486,null,7.607,383655,,1.923,ethereum,eth
967,2018/03/23,677103,18847,248015,3.2843453123535E+15,2.6431360002210E+14,0.041,1059600587,0.348,0.088,0.241,51520450436,1565,5.244,null,7.205,456480,,2.063,ethereum,eth
968,2018/03/24,613203,16599,208072,3218749003895188,2.6257034718882E+14,0.0428,644736620,0.334,0.0657,0.238,52890487286,1051,13.169,null,5.343,402590,,1.728,ethereum,eth
969,2018/03/25,526372,14982,135543,3.2645684152501E+15,2.6381507268206E+14,0.0409,518457968,0.332,0.0691,0.239,51436180932,984.965,2.613,null,5.484,310950,,1.536,ethereum,eth
970,2018/03/26,626615,17841,170235,3333441475494625,2.7097206234681E+14,0.0385,976738883,0.347,0.084,0.24,49216056777,1559,5,null,8.665,385311,,1.801,ethereum,eth
971,2018/03/27,584055,17230,163863,3274585882463590,2.6478470495571E+14,0.0361,1152775545,0.286,0.0687,0.243,45655586609,1974,3.864,null,8.899,357878,,1.65,ethereum,eth
972,2018/03/28,579858,17283,149891,3.2583028937062E+15,2.6437225782071E+14,0.0354,1112522113,0.286,0.0722,0.242,44482073402,1919,3.614,null,8.805,336102,,1.671,ethereum,eth
973,2018/03/29,583673,17508,171238,3.1834915065042E+15,2.5978100281419E+14,0.0332,1068812908,0.276,0.062,0.245,40854716330,1831,10.04,null,12.221,365197,,1.754,ethereum,eth
974,2018/03/30,633616,18457,181637,3.2119512946375E+15,2.628173778672E+14,0.0305,896108863,0.215,0.0415,0.243,37934889110,1414,3.862,null,10.976,384077,,1.605,ethereum,eth
975,2018/03/31,584396,17025,147966,3.1890756188735E+15,2.5919094228667E+14,0.0322,604643282,0.193,0.0422,0.238,39584150435,1035,0.353,null,7.299,334519,,1.294,ethereum,eth
976,2018/04/01,545141,15893,133825,3.2396182330473E+15,2.5958417421987E+14,0.0301,485417199,0.176,0.0404,0.239,37700551915,890.443,0.383,null,8.215,311214,,1.178,ethereum,eth
977,2018/04/02,598505,16871,152747,3.1978789275868E+15,2.5975929530055E+14,0.0308,555731240,0.199,0.0409,0.236,38023384110,928.532,0.386,null,7.883,350493,,1.416,ethereum,eth
978,2018/04/03,645924,19077,175859,3130318842246530,2.5383480168898E+14,0.0328,673019306,0.207,0.0426,0.24,39604196338,1042,0.402,null,8.309,384101,,1.52,ethereum,eth
979,2018/04/04,628441,18676,164286,3.1769818027878E+15,2.5619084923465E+14,0.0315,615387844,0.176,0.0411,0.24,38608915576,979.229,0.0391,null,7.836,363220,,1.315,ethereum,eth
980,2018/04/05,695871,19496,197618,3.151225900265E+15,2.5773197377564E+14,0.031,491047483,0.266,0.0419,0.238,37350512055,705.659,0.0303,null,7.79,423165,,2.174,ethereum,eth
981,2018/04/06,647981,17769,176831,3256199538233078,2.642111948506E+14,0.0293,491014418,0.203,0.0316,0.238,36754653853,757.761,0.0298,null,7.13,393115,,1.5,ethereum,eth
982,2018/04/07,535865,15831,149994,3235885305959205,2.5979499900225E+14,0.0304,339230540,0.174,0.0322,0.238,37963458081,633.052,0.0769,25319,5.404,339908,,1.134,ethereum,eth
983,2018/04/08,595733,17233,167267,3.1913731303822E+15,2.5795863796919E+14,0.0317,493859455,0.188,0.0332,0.238,39047918321,828.995,0.0316,21190,5.217,372564,,1.307,ethereum,eth
984,2018/04/09,609799,18630,180354,3.0889642603134E+15,2.4962183758508E+14,0.0334,630267723,0.204,0.0348,0.24,39928719786,1034,0.202,25309,7.083,397067,,1.415,ethereum,eth
985,2018/04/10,571388,17582,165664,3135858403362697,255923340473121,0.0328,510662690,0.207,0.0356,0.237,39804087542,893.723,0.525,25856,7.083,359442,,1.34,ethereum,eth
986,2018/04/11,609102,18496,178623,3146614700508011,2.5346308024304E+14,0.0341,623613840,0.225,0.0441,0.242,41486276932,1024,0.0315,25379,7.083,369904,,1.509,ethereum,eth
987,2018/04/12,692606,21244,203437,3131513601624278,2.5209229621327E+14,0.0368,1020753924,0.246,0.0473,0.244,44508460618,1474,0.0946,24696,7.696,422863,,1.74,ethereum,eth
988,2018/04/13,730344,21136,205635,3.0859862531511E+15,2.5481516782139E+14,0.0418,1122960390,0.306,0.0547,0.243,49878823304,1538,0.223,22292,8.45,432249,,1.958,ethereum,eth
989,2018/04/14,611188,18148,172213,3.1323149975004E+15,2.5511251573332E+14,0.0407,486116121,0.26,0.0459,0.243,49597940327,795.363,null,17926,5.404,365205,,1.45,ethereum,eth
990,2018/04/15,619985,18672,168919,3137466930260492,2.5507813192661E+14,0.0422,609272604,0.246,0.0514,0.242,51417442513,982.722,0.039,17958,5.357,375743,,1.349,ethereum,eth
991,2018/04/16,664402,20768,176420,3113712319018335,2.5601084679092E+14,0.0418,715973339,0.257,0.0563,0.243,50623928497,1078,0.256,22923,7.13,391698,,1.513,ethereum,eth
992,2018/04/17,742823,22300,179419,3.1327956352998E+15,2.5571933629823E+14,0.0415,741712820,0.248,0.044,0.247,50635139774,998.505,0.0205,22251,5.643,417257,,1.626,ethereum,eth
993,2018/04/18,703293,22474,186787,3.0781585781766E+15,2.4929087293796E+14,0.0427,900956147,0.309,0.0648,0.248,50930832634,1281,0.0433,20823,5.404,400478,,1.909,ethereum,eth
994,2018/04/19,814318,25206,209555,3.0983609074757E+15,2.5650782888312E+14,0.0447,986728847,0.297,0.0589,0.248,53778105432,1212,null,21853,7.836,437043,,1.975,ethereum,eth
995,2018/04/20,832220,26386,216651,3.07011167324E+15,2.5025256717642E+14,0.0486,1273192375,0.313,0.0845,0.252,57857913984,1530,null,22322,8.309,460954,,2.013,ethereum,eth
996,2018/04/21,746104,21672,210105,3.1682460214784E+15,2.5983970987971E+14,0.0486,1027653448,0.282,0.0634,0.245,59845674749,1377,0.0605,26416,7.364,469119,,1.574,ethereum,eth
997,2018/04/22,748858,23074,241722,3.1467362933675E+15,2.5664563776065E+14,0.0505,785115126,0.297,0.068,0.244,61629834069,1048,0.0934,24244,7.836,482688,,1.631,ethereum,eth
998,2018/04/23,802870,24241,252677,3181240721748997,2.608026586839E+14,0.0512,1978147372,0.311,0.0713,0.249,63312973034,2464,0.333,32778,8.309,516219,,1.764,ethereum,eth
999,2018/04/24,816286,25602,248924,3132065745809743,2.555995868364E+14,0.0562,1874931858,0.404,0.106,0.252,68281391633,2297,0.145,39034,9.68,522218,,2.152,ethereum,eth
1000,2018/04/25,799014,25145,221845,3129306090801151,2.5781598916116E+14,0.0526,1625546520,0.367,0.117,0.248,63795842709,2034,0.058,32277,8.969,466659,,2.035,ethereum,eth
1001,2018/04/26,793873,24705,220798,3.2131811061853E+15,2.6735898073294E+14,0.0502,1280127485,0.369,0.116,0.245,62535596490,1613,null,28012,7.317,457837,,2.038,ethereum,eth
1002,2018/04/27,764479,24120,205503,3152285278420487,2.5787979901844E+14,0.0538,1400949539,0.424,0.14,0.252,65946316655,1833,null,23927,7.223,433141,,2.18,ethereum,eth
1003,2018/04/28,775321,24555,195375,3128856393102740,2.5423616746013E+14,0.0553,1215684347,0.453,0.142,0.252,67051412866,1568,null,20707,5.502,432689,,2.071,ethereum,eth
1004,2018/04/29,756651,24654,190791,3.1908297010047E+15,2.6561857421037E+14,0.0548,1136775859,0.494,0.176,0.247,67838614300,1502,null,22899,6.798,411350,,2.409,ethereum,eth
1005,2018/04/30,778133,25891,210258,3196315559599619,2.6414534894408E+14,0.0546,1375029631,0.497,0.179,0.252,67691294607,1767,0.545,21235,7.555,458484,,2.504,ethereum,eth
1006,2018/05/01,713839,24618,186493,3113972523544065,2.5646161728229E+14,0.0536,1240102968,0.41,0.137,0.256,65256122565,1737,0.269,22345,6.655,414816,,1.991,ethereum,eth
1007,2018/05/02,787722,25626,224567,3111333123485250,2.6196241443561E+14,0.0553,1813603333,0.411,0.141,0.252,67338243910,2302,0.538,22845,6.584,467780,,2.077,ethereum,eth
1008,2018/05/03,839586,26338,253062,3.1645944574011E+15,2.6296568974572E+14,0.0591,2106907133,0.498,0.155,0.253,72834612159,2509,0.857,21888,10.052,509876,,2.495,ethereum,eth
1009,2018/05/04,1000526,27766,498394,3.2027944456678E+15,2.6596956875151E+14,0.0622,2026086778,0.427,0.132,0.256,77708203994,2025,95.198,21845,10.193,748534,,2.404,ethereum,eth
1010,2018/05/05,789261,24103,264847,3.2421958150312E+15,2.703255806275E+14,0.0633,1406532986,0.44,0.148,0.251,80349279799,1782,0.954,26531,9.062,494998,,1.902,ethereum,eth
1011,2018/05/06,691273,22388,221734,3.2719822027622E+15,2.7078583097808E+14,0.0615,1211017742,0.44,0.117,0.25,78703691992,1752,2.23,21560,7.785,467903,,1.714,ethereum,eth
1012,2018/05/07,789863,23088,255624,3.3277802460206E+15,2.7647622728467E+14,0.0569,2197933304,0.418,0.108,0.247,73807393950,2783,0.133,20120,14.299,502292,,1.96,ethereum,eth
1013,2018/05/08,820098,23859,266250,3.3435685653095E+15,273676598352453,0.0571,1584723213,0.453,0.133,0.251,74401473906,1932,0.0749,18752,9.414,521832,,2.104,ethereum,eth
1014,2018/05/09,831127,24510,249052,3268429357612428,2.7009425983491E+14,0.0577,1651885664,0.465,0.186,0.251,73507370560,1988,0.074,17990,7.153,537547,,2.315,ethereum,eth
1015,2018/05/10,854827,26750,253547,3279763711930116,2.7004359129913E+14,0.0592,1620819053,0.651,0.291,0.253,74931950739,1896,null,18843,6.981,535339,,3.238,ethereum,eth
1016,2018/05/11,826099,25118,249105,3.2852119129817E+15,2.729515242165E+14,0.0548,1537070608,0.611,0.256,0.25,69462960221,1861,0.294,19660,7.452,518935,,3.132,ethereum,eth
1017,2018/05/12,788487,23752,243240,3.3670820764772E+15,2.7886615873097E+14,0.0508,1078175276,0.424,0.153,0.25,66725512542,1367,null,17229,5.906,538561,,2.22,ethereum,eth
1018,2018/05/13,762439,23520,224430,3.3970101869749E+15,2.7835910735622E+14,0.053,834965584,0.482,0.22,0.25,69969835129,1095,0.0563,17133,6.19,511621,,2.35,ethereum,eth
1019,2018/05/14,801650,25931,246364,3.3221582328359E+15,2.7298531449268E+14,0.0554,1561379593,0.598,0.299,0.255,71460378958,1948,2.156,19389,6.829,532882,,2.959,ethereum,eth
1020,2018/05/15,779210,24792,263311,3262634125326329,2.6945103179298E+14,0.057,1429423077,0.626,0.316,0.251,71979551615,1834,0.376,21123,6.973,520266,,2.965,ethereum,eth
1021,2018/05/16,807257,24743,268384,3286345183564998,2.6981342106722E+14,0.0545,1175786441,0.618,0.292,0.255,69148432131,1457,0.266,19781,6.645,544518,,3.149,ethereum,eth
1022,2018/05/17,835761,24608,281118,3.280925637938E+15,2.7263880210462E+14,0.055,1195802964,0.662,0.317,0.252,69643904713,1431,0.42,20770,6.085,571922,,3.404,ethereum,eth
1023,2018/05/18,831831,24643,271784,3236627209022472,2.7056335849142E+14,0.0538,1128674146,0.61,0.306,0.256,67560902301,1357,0.597,20202,6.821,564670,,3.229,ethereum,eth
1024,2018/05/19,846288,24459,288466,3.2502117288184E+15,2.7188503665067E+14,0.0548,847755250,0.546,0.26,0.257,69382324328,1002,null,17247,6.039,605898,,2.859,ethereum,eth
1025,2018/05/20,777283,23759,261748,3.307964523985E+15,2.7577234835743E+14,0.0548,904017090,0.553,0.28,0.255,70818488074,1163,null,18448,5.879,531824,,2.647,ethereum,eth
1026,2018/05/21,802211,25580,251726,3341722032929884,2.7823388094675E+14,0.0544,1173298920,0.602,0.296,0.253,70422807228,1463,0.382,19802,6.385,520474,,2.988,ethereum,eth
1027,2018/05/22,822409,25326,295141,3.3232814140371E+15,2.7501066286102E+14,0.0528,1508493763,0.638,0.329,0.257,67875739501,1834,null,18017,6.182,552814,,3.358,ethereum,eth
1028,2018/05/23,833377,25965,276032,3.2521725264703E+15,2.7425275559891E+14,0.0486,1685148569,0.576,0.276,0.255,61267713000,2022,0.369,19611,7.506,563562,,3.332,ethereum,eth
1029,2018/05/24,811167,25467,269044,3.2236100663189E+15,2.6435901808942E+14,0.0468,1245327525,0.52,0.271,0.259,58508299994,1535,0.352,17732,7.203,549090,,3.189,ethereum,eth
1030,2018/05/25,800838,24930,260993,3.2029916697295E+15,266436039444785,0.0476,1082273655,0.511,0.25,0.256,59281723705,1351,0.00528,18032,5.587,522164,,2.979,ethereum,eth
1031,2018/05/26,761932,23053,257894,3.2531277756716E+15,2.7078618693625E+14,0.0469,793442000,0.467,0.222,0.252,59446427651,1041,null,15775,4.832,518520,,2.626,ethereum,eth
1032,2018/05/27,776024,23497,267036,3.215113696439E+15,2.6437538393748E+14,0.0457,1137329589,0.406,0.193,0.256,57403473280,1466,null,17270,5.354,543140,,2.439,ethereum,eth
1033,2018/05/28,861002,25414,286734,3.2323920357928E+15,2.6901838938789E+14,0.0431,1476251609,0.539,0.261,0.252,53694973479,1715,0.538,17979,7.46,595235,,3.679,ethereum,eth
1034,2018/05/29,812183,25332,282606,3218952939947267,2.6808278640553E+14,0.0435,1217628502,0.552,0.293,0.255,54158628355,1499,null,19227,6.117,550236,,3.566,ethereum,eth
1035,2018/05/30,817018,25507,267909,3.1772581435731E+15,2.6587098323462E+14,0.0456,1224153262,0.597,0.31,0.257,56097121189,1498,0.45,19800,5.73,546016,,3.741,ethereum,eth
1036,2018/05/31,832716,27435,284259,3.2493031020081E+15,2.7221965447516E+14,0.0459,1302262770,0.738,0.369,0.255,57129714302,1564,0.751,18928,5.798,538630,,4.56,ethereum,eth
1037,2018/06/01,758117,25131,238217,3.1516541306116E+15,2.6113509886615E+14,0.0473,1429413668,0.666,0.339,0.256,57536710257,1885,0.231,18471,5.135,484365,,3.813,ethereum,eth
1038,2018/06/02,768017,24617,274338,3.1941289185178E+15,2.6806280780911E+14,0.0468,766338724,0.462,0.238,0.256,58775193820,997.815,null,16847,5.568,514127,,2.633,ethereum,eth
1039,2018/06/03,809997,25077,271126,3.2025929011025E+15,2.6611789037149E+14,0.0484,686129150,0.446,0.247,0.256,61024331371,847.076,null,16966,5.602,546885,,2.59,ethereum,eth
1040,2018/06/04,807165,26427,255755,3159146670306134,2.6737375798256E+14,0.0485,1224051646,0.551,0.289,0.254,60133940822,1516,0.0723,18883,5.698,516648,,3.17,ethereum,eth
1041,2018/06/05,780654,25848,236878,3232844547073692,2.6658999196245E+14,0.0468,1233426332,0.484,0.263,0.258,59462983362,1580,5.95E-5,20020,5.481,499134,,2.817,ethereum,eth
1042,2018/06/06,754070,24376,236170,3.1633929407889E+15,2.6502833273338E+14,0.0489,1357971417,0.649,0.281,0.256,60454007836,1801,0.184,19892,5.729,492019,,3.431,ethereum,eth
1043,2018/06/07,775828,24384,256205,3161717646135360,2.6748199448036E+14,0.0487,1308331089,0.495,0.256,0.255,60799864145,1686,null,19638,5.078,505250,,2.726,ethereum,eth
1044,2018/06/08,720017,24513,236246,3196858025453876,2.6882343713198E+14,0.0476,1399419191,0.458,0.228,0.254,60165694204,1944,null,20170,5.058,457094,,2.394,ethereum,eth
1045,2018/06/09,769427,24163,270598,3.3034972837042E+15,2.802010294602E+14,0.0458,721639776,0.345,0.161,0.257,60391902761,937.892,null,17827,4.159,114442,,1.914,ethereum,eth
1046,2018/06/10,771280,24560,275975,3.252140929108E+15,2.6963527233932E+14,0.0433,1005257771,0.318,0.132,0.255,55894999172,1303,null,16908,5.661,null,,1.959,ethereum,eth
1047,2018/06/11,768985,24470,254262,3.235937527065E+15,2.7416413969626E+14,0.0408,1150255442,0.324,0.133,0.255,52592219646,1496,0.048,19136,6.473,496834,,2.057,ethereum,eth
1048,2018/06/12,770199,23682,222655,3.3330426096581E+15,2.7784377199297E+14,0.0395,1552658320,0.316,0.144,0.252,52125763021,2016,null,21896,7.664,444363,,2.062,ethereum,eth
1049,2018/06/13,797637,25448,221123,3.26956308246E+15,2.7026964239372E+14,0.0374,1974138615,0.294,0.155,0.25,48130170087,2475,null,20671,6.419,472109,,2.166,ethereum,eth
1050,2018/06/14,765916,24149,220697,3.2769123982608E+15,2.6981408654319E+14,0.0384,2009519159,0.336,0.181,0.25,49299065140,2624,0.134,21647,6.31,464054,,2.333,ethereum,eth
1051,2018/06/15,763803,22615,257879,3257052453297907,2.6903205242607E+14,0.0394,1800260374,0.395,0.211,0.249,50228958367,2357,0.0691,24881,5.525,486845,,2.656,ethereum,eth
1052,2018/06/16,639775,26353,192639,3293273003282129,2.7175626390245E+14,0.0386,800923734,0.447,0.104,0.245,49713149817,1252,null,19807,4.279,389220,,1.714,ethereum,eth
