,date,transactions,block_size,sent_addresses,difficulty,hashrate,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,market_cap,av_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top_100_percent,fee_reward,full_name,coin
2142,2019/10/18,25549,9095,27625,3246022,2.2486017924856E+14,0.172,52670843,0.00394,0.00278,1.036,338352306,2548,16.682,205,0.0268,41784,55.926,0.274,dogecoin,doge
2143,2019/10/19,26304,16951,27104,3181969,2.204523941649E+14,0.176,30851109,0.00877,0.00279,1.04,339466827,1516,15.346,161,0.0257,85248,56.038,0.624,dogecoin,doge
2144,2019/10/20,31846,11621,26490,3181157,2.2109643439726E+14,0.175,27347277,0.00399,0.00279,1.043,339035201,1129,6.382,198,0.0239,44974,56.405,0.344,dogecoin,doge
2145,2019/10/21,31277,11469,27371,3150277,2.1826670263362E+14,0.178,53602246,0.00365,0.0028,1.041,340992411,2237,10.853,172,0.0247,43349,56.321,0.307,dogecoin,doge
2146,2019/10/22,29637,10172,26584,3165118,2.2017275275053E+14,0.172,35083353,0.00351,0.00269,1.03,327877583,1478,11.411,171,0.0253,39309,56.289,0.288,dogecoin,doge
2147,2019/10/23,24686,8575,23201,3105772,2.153009435997E+14,0.163,19145604,0.00338,0.00255,1.046,310251306,1085,15.134,323,0.0222,35016,56.302,0.251,dogecoin,doge
2148,2019/10/24,25088,8293,23100,2847401,1.9781171766452E+14,0.177,23909134,0.00323,0.00254,1.047,309198080,1139,13.968,261,0.0252,36098,56.494,0.244,dogecoin,doge
2149,2019/10/25,24182,8243,23027,2811463,1.9468755831358E+14,0.187,23832935,0.00356,0.00262,1.035,318499329,1416,16.438,217,0.026,37145,56.445,0.25,dogecoin,doge
2150,2019/10/26,22648,7211,21578,2630769,182360930116242,0.205,24936777,0.00373,0.0027,1.041,329046105,1518,22.019,242,0.0303,33117,56.224,0.239,dogecoin,doge
2151,2019/10/27,22412,7393,22941,2676809,1.8510242073914E+14,0.203,16299532,0.0035,0.00272,1.045,331334168,1029,18.742,154,0.03,34303,56.274,0.221,dogecoin,doge
2152,2019/10/28,25369,8173,24215,2730080,1.8845659625301E+14,0.2,34065421,0.00346,0.00273,1.047,332751939,2279,19.189,161,0.0253,36306,56.877,0.245,dogecoin,doge
2153,2019/10/29,28712,8962,27066,2668208,1.8482182880761E+14,0.208,26252641,0.00361,0.00277,1.043,337606090,1289,15.551,158,0.0235,39546,56.765,0.283,dogecoin,doge
2154,2019/10/30,48810,12324,48194,2531714,1.7516475856356E+14,0.216,31366153,0.00334,0.00271,1.037,330402249,857.519,3.16,140,0.026,59304,56.775,0.443,dogecoin,doge
2155,2019/10/31,35414,10203,34219,2586816,1.8024785413731E+14,0.203,16515019,0.00333,0.00265,1.045,322516100,738.151,11.128,151,0.0254,48342,56.768,0.335,dogecoin,doge
2156,2019/11/01,28659,9214,26138,2487303,1.7054637882175E+14,0.215,15052337,0.0035,0.00267,1.053,325576991,925.75,18.978,178,0.0279,39192,56.792,0.287,dogecoin,doge
2157,2019/11/02,28728,8949,26265,2569437,1.7750258173430E+14,0.211,9556227,0.0034,0.00273,1.053,332554657,584.581,18.978,139,0.0168,39282,56.84,0.273,dogecoin,doge
2158,2019/11/03,26879,11771,24351,2557835,1.7650319126806E+14,0.225,8346163,0.00424,0.00285,1.037,347716765,555.655,18.299,136,0.0233,36756,56.833,0.301,dogecoin,doge
2159,2019/11/04,29795,9419,27515,2469236,1.7097203339663E+14,0.22,9261271,0.00337,0.00272,1.044,331586887,618.616,14.462,166,0.0244,41736,56.817,0.279,dogecoin,doge
2160,2019/11/05,26365,8414,24960,2526144,1.7504071761158E+14,0.213,12298487,0.00354,0.0027,1.045,329412643,793.597,18.085,161,0.0245,37154,57.075,0.263,dogecoin,doge
2161,2019/11/06,26251,8247,24805,2621762,1.8160174453348E+14,0.208,16162193,0.00352,0.00274,1.045,333747535,956.083,16.845,191,0.0242,36091,57.066,0.257,dogecoin,doge
2162,2019/11/07,23817,8271,23405,2511098,1.7327861257466E+14,0.218,17624051,0.0037,0.00273,1.044,332773684,1687,21.33,306,0.0283,34935,57.053,0.247,dogecoin,doge
2163,2019/11/08,25010,8587,23985,2491658,1.7178953278196E+14,0.22,23534172,0.0035,0.00276,1.052,336048047,1410,18.668,208,0.0254,36340,57.068,0.244,dogecoin,doge
2164,2019/11/09,25332,8396,24127,2565475,1.7739402180136E+14,0.214,21635563,0.00355,0.00276,1.05,337046181,2017,20.288,299,0.0285,36600,56.648,0.25,dogecoin,doge
2165,2019/11/10,24227,14852,23674,2420943,1.6757185205219E+14,0.23,23540254,0.00366,0.00278,1.038,338691024,1798,23.726,235,0.0273,40046,56.546,0.243,dogecoin,doge
2166,2019/11/11,26661,13816,25679,2580384,1.7877374165811E+14,0.215,18684868,0.00365,0.00277,1.039,337511789,1092,16.931,158,0.0277,43712,56.65,0.266,dogecoin,doge
2167,2019/11/12,32745,10282,28059,2500612,1.7240052054454E+14,0.22,21765165,0.00321,0.00276,1.05,336871248,927.501,8.168,177,0.0257,39359,56.53,0.288,dogecoin,doge
2168,2019/11/13,28650,11388,26643,2559822,1.7670436409667E+14,0.215,17244753,0.0037,0.00276,1.052,336821929,948.211,17.775,164,0.0235,43571,56.62,0.293,dogecoin,doge
2169,2019/11/14,29015,9228,25270,2556413,1.7674815772764E+14,0.214,13924283,0.00331,0.00272,1.037,332187811,743.974,13.478,170,0.0254,38250,56.772,0.266,dogecoin,doge
2170,2019/11/15,27442,9017,26147,2256685,156326784329679,0.238,11243486,0.00335,0.0027,1.048,329959969,649.631,12.911,172,0.0236,38087,56.725,0.259,dogecoin,doge
2171,2019/11/16,26372,8540,28199,2357175,1.6312718893969E+14,0.229,22920148,0.00351,0.00268,1.036,326651160,1254,16.239,169,0.0227,37116,56.64,0.261,dogecoin,doge
2172,2019/11/17,25013,8583,27394,2457175,1.6906833902137E+14,0.216,12152713,0.00333,0.00268,1.063,327526527,832.448,15.63,173,0.0258,35742,56.623,0.241,dogecoin,doge
2173,2019/11/18,25727,8834,27088,2470077,1.6968975227172E+14,0.223,15673942,0.00348,0.00273,1.042,333766473,860.031,18.081,190,0.0235,35518,56.613,0.249,dogecoin,doge
2174,2019/11/19,26454,9399,28632,2440122,1.6928283213811E+14,0.213,12625061,0.00356,0.00261,1.048,318837487,748.907,18.917,194,0.0264,37106,56.618,0.275,dogecoin,doge
2175,2019/11/20,26315,8626,27971,2370492,1.6256908773058E+14,0.245,11508840,0.00352,0.00289,1.047,352403877,741.703,18.175,185,0.0237,36379,56.626,0.245,dogecoin,doge
2176,2019/11/21,27842,10113,28358,2506380,1.7254691583799E+14,0.203,13430636,0.00383,0.00255,1.049,311235692,732.852,14.273,199,0.0241,36684,56.581,0.319,dogecoin,doge
2177,2019/11/22,28170,24496,26351,2324899,1.609728083446E+14,0.225,19321508,0.0111,0.00258,1.037,315467104,1013,25.835,212,0.0226,140629,56.762,0.903,dogecoin,doge
2178,2019/11/23,26461,8535,27544,2396895,1.6616893666511E+14,0.219,8054080,0.00328,0.00262,1.041,320114108,651.979,20.644,249,0.0249,35751,56.711,0.251,dogecoin,doge
2179,2019/11/24,26209,9867,27073,2372319,1.6434238098405E+14,0.224,8482300,0.0035,0.00267,1.047,326293859,605.934,21.369,244,0.0219,36082,56.71,0.262,dogecoin,doge
2180,2019/11/25,25837,8770,26707,2173284,1.506963400091E+14,0.22,11071952,0.00313,0.00238,1.035,290559771,744.139,22.726,181,0.0249,36459,56.666,0.257,dogecoin,doge
2181,2019/11/26,26365,14907,25343,2179479,1.5113265506961E+14,0.221,10734490,0.00594,0.0024,1.04,293377658,695.17,24.012,188,0.0232,35630,56.66,0.493,dogecoin,doge
2182,2019/11/27,23427,8087,26505,2096156,1.4519167187622E+14,0.223,11058712,0.0032,0.00235,1.047,286611022,789.944,19.123,248,0.0245,35739,56.795,0.246,dogecoin,doge
2183,2019/11/28,25938,8523,26590,2176290,1.5072276156699E+14,0.219,9122942,0.00302,0.00238,1.043,291176388,702.461,17.657,235,0.0207,35429,56.71,0.25,dogecoin,doge
2184,2019/11/29,25081,8354,26902,2202680,1.516612447995E+14,0.215,11292854,0.00305,0.00238,1.052,290683161,861.36,18.929,176,0.0229,35136,56.743,0.247,dogecoin,doge
2185,2019/11/30,25507,8126,27497,2064244,1.4209782684681E+14,0.242,6681513,0.00317,0.00247,1.036,301324125,559.221,17.253,169,0.0203,36174,56.85,0.248,dogecoin,doge
2186,2019/12/01,25774,8411,27948,2170928,1.5065807188821E+14,0.218,11407264,0.00307,0.00238,1.047,291265672,708.395,15.071,193,0.0241,36794,56.872,0.254,dogecoin,doge
2187,2019/12/02,26243,11572,23767,2133446,1.4713535403964E+14,0.217,16913148,0.00449,0.00231,1.047,282750511,1307,18.528,166,0.0225,54832,56.837,0.388,dogecoin,doge
2188,2019/12/03,27221,8689,25161,2255075,1.5629678228213E+14,0.2,9658689,0.00304,0.00226,1.043,276304844,751.743,14.277,172,0.0239,37666,56.85,0.278,dogecoin,doge
2189,2019/12/04,25926,8742,24308,2215506,1.5311225683696E+14,0.207,11166290,0.00326,0.00229,1.046,280609691,761.017,19.183,181,0.0206,36671,56.795,0.281,dogecoin,doge
2190,2019/12/05,25833,8931,24423,2060891,1.4274884807788E+14,0.222,5148299,0.00307,0.00229,1.04,279683481,555.664,21.728,166,0.0232,41811,56.79,0.264,dogecoin,doge
2191,2019/12/06,28693,9304,25520,2169546,1.5054557651149E+14,0.214,9426819,0.00279,0.00231,1.034,282548479,640.886,19.112,196,0.0218,40104,56.765,0.26,dogecoin,doge
2192,2019/12/07,29186,9337,25298,2158909,1.5029453766943E+14,0.211,4818364,0.0028,0.00229,1.043,280390558,523.177,22.604,164,0.0201,39347,56.787,0.27,dogecoin,doge
2193,2019/12/08,28833,9182,24692,2178844,1.5078982061492E+14,0.209,4046907,0.00281,0.00229,1.047,280093978,513.138,23.301,252,0.0217,39226,56.792,0.269,dogecoin,doge
2194,2019/12/09,32239,10202,32855,2027505,1.4017857846108E+14,0.229,8754510,0.003,0.00231,1.04,282470958,618.629,24.833,177,0.021,42209,56.816,0.314,dogecoin,doge
2195,2019/12/10,30031,9851,31171,2036343,1.4127890718308E+14,0.227,7208714,0.00301,0.00232,1.04,283299889,588.489,24.17,201,0.023,40800,56.799,0.294,dogecoin,doge
2196,2019/12/11,32515,10572,30974,1983583,1.3746066776856E+14,0.237,9553230,0.00301,0.00236,1.044,288829416,648.602,26.713,946,0.024,43691,56.799,0.312,dogecoin,doge
2197,2019/12/12,30950,9570,29749,1845848,1.2718124280822E+14,0.251,5706926,0.00285,0.00232,1.049,283415350,561.619,28.94,1522,0.0219,39838,56.812,0.289,dogecoin,doge
2198,2019/12/13,31279,10098,29665,1843665,1.2762836904514E+14,0.251,10619303,0.00298,0.00232,1.043,283388439,748.804,34.716,347,0.0245,38840,56.826,0.303,dogecoin,doge
2199,2019/12/14,29556,9287,29715,1936656,1.3379630633439E+14,0.238,7982904,0.00303,0.0023,1.045,281613248,677.915,24.852,539,0.0284,40190,56.799,0.294,dogecoin,doge
2200,2019/12/15,29560,17983,24498,1978283,1.3712010651142E+14,0.23,7084537,0.00669,0.00226,1.042,277140396,588.646,26.719,153,0.0228,93857,56.932,0.657,dogecoin,doge
2201,2019/12/16,29643,9221,25228,1839490,1.2743962300068E+14,0.247,4857738,0.00294,0.00226,1.038,277182201,612.185,26.902,606,0.023,38289,56.897,0.289,dogecoin,doge
2202,2019/12/17,29325,9531,25947,1909818,1.3275920503103E+14,0.236,13152738,0.00283,0.00225,1.039,275563678,1173,25.278,554,0.0259,40518,56.819,0.278,dogecoin,doge
2203,2019/12/18,28568,8942,25411,1845601,1.2789776197615E+14,0.253,16501676,0.00288,0.00232,1.038,284597773,1528,32.057,1116,0.0252,39591,56.766,0.267,dogecoin,doge
2204,2019/12/19,29947,9680,25615,1836983,1.2721943279959E+14,0.253,10510580,0.00288,0.00232,1.048,284597773,1528,230.184,1528,0.0277,38938,56.746,0.279,dogecoin,doge
2205,2019/12/20,33148,9679,27340,1861809,1.2871894658966E+14,0.239,8840439,0.00297,0.00221,1.038,271321819,904.749,20.656,1507,0.023,40701,56.762,0.333,dogecoin,doge
2206,2019/12/21,29889,9479,24476,1950046,1.3505942159809E+14,0.219,8323042,0.00271,0.00214,1.045,262431480,1234,34.26,1473,0.0212,37780,56.781,0.286,dogecoin,doge
2207,2019/12/22,26195,8685,23607,2090709,1.4420342897238E+14,0.207,5557009,0.00287,0.00217,1.053,266246754,1009,29.754,1601,0.0234,36476,56.787,0.265,dogecoin,doge
2208,2019/12/23,31933,10795,23575,2056808,1.419188488781E+14,0.21,12339732,0.00255,0.00216,1.043,264260205,895.451,40.008,1718,0.0221,41398,56.79,0.284,dogecoin,doge
2209,2019/12/24,29650,9053,26261,2057660,1.4253885637562E+14,0.213,6430094,0.00255,0.00218,1.038,267342874,442.225,24.424,1499,0.022,36738,56.789,0.261,dogecoin,doge
2210,2019/12/25,29677,9357,27687,2039532,1.4128587761766E+14,0.215,5334876,0.00269,0.00219,1.043,268374050,390.001,24.192,1486,0.0227,38194,56.759,0.276,dogecoin,doge
2211,2019/12/26,29438,10502,28859,1942463,1.3485321782695E+14,0.224,10295971,0.00268,0.00217,1.035,265747227,667.961,22.582,1531,0.0233,39807,56.794,0.273,dogecoin,doge
2212,2019/12/27,29635,12069,29832,1992682,1.3806346824366E+14,0.213,9608616,0.00279,0.00213,1.047,260876892,532.995,17.86,1534,0.022,42652,56.873,0.295,dogecoin,doge
2213,2019/12/28,27409,8727,26722,1983108,1.3731531768464E+14,0.214,8876268,0.00281,0.00212,1.042,259654970,556.198,14.774,1506,0.0239,37069,56.909,0.276,dogecoin,doge
2214,2019/12/29,27795,9471,28477,2225638,1.5417291163181E+14,0.192,5859528,0.00288,0.00214,1.044,262963361,447.428,15.931,1540,0.0223,39216,57.038,0.283,dogecoin,doge
2215,2019/12/30,26736,17665,28316,2021910,1.4002955266662E+14,0.212,7165975,0.00688,0.00213,1.039,260637075,468.427,21.253,1543,0.0245,99130,57.152,0.653,dogecoin,doge
2216,2019/12/31,27754,9160,31211,1928211,1.3351974294390E+14,0.216,8769823,0.00292,0.0021,1.049,257127962,530.109,15.412,1632,0.0234,50612,57.122,0.294,dogecoin,doge
2217,2020/01/01,28424,9046,28427,2216630,1.5199173448226E+14,0.216,2892260,0.00688,0.0021,1.053,257127962,894.701,20.858,1511,0.0249,39119,57.124,0.33,dogecoin,doge
2218,2020/01/02,29685,13156,28982,1974896,1.3494600559545E+14,0.263,18665443,0.00688,0.00268,1.057,328971518,894.701,20.858,1521,0.0263,39690,57.058,0.306,dogecoin,doge
2219,2020/01/03,30171,16414,29313,2027573,1.3842835463827E+14,0.263,15661347,0.00368,0.00268,1.064,328971518,894.701,20.858,1503,0.0273,65489,57.165,0.318,dogecoin,doge
2220,2020/01/04,30308,14233,28569,2122646,1.4482662761507E+14,0.273,10939448,0.00588,0.00287,1.05,351734410,751.108,26.933,1528,0.0264,66842,57.284,0.472,dogecoin,doge
2221,2020/01/05,31554,9593,26885,2034803,1.4091352072367E+14,0.286,7613875,0.00348,0.00289,1.036,355150165,591.383,21.529,1606,0.0277,39153,57.234,0.284,dogecoin,doge
2222,2020/01/06,32560,10774,26636,2138455,1.4815000900742E+14,0.26,13356188,0.00372,0.00278,1.043,341134537,782.864,19.223,1563,0.0269,45278,57.188,0.328,dogecoin,doge
2223,2020/01/07,30846,10593,26202,2294027,1.5900147637572E+14,0.237,30132576,0.00372,0.00272,1.046,334405229,1327,20.661,1521,0.0271,42497,57.173,0.318,dogecoin,doge
2224,2020/01/08,30589,10354,26490,2244894,1.5438655008488E+14,0.241,26130544,0.00369,0.00269,1.042,330156590,1245,18.617,1692,0.0255,43720,57.11,0.316,dogecoin,doge
2225,2020/01/09,32988,10245,28191,2207400,1.5291468489959E+14,0.226,11989367,0.00394,0.0025,1.047,307287067,618.952,13.833,1606,0.0259,42762,57.035,0.392,dogecoin,doge
2226,2020/01/10,33013,10321,29091,2170624,1.5031270573078E+14,0.235,14370602,0.00315,0.00253,1.035,310459378,714.282,15.061,864,0.0288,43156,57.039,0.307,dogecoin,doge
2227,2020/01/11,32465,10236,28372,2211933,1.5323572330211E+14,0.242,8905489,0.00342,0.00268,1.046,329110017,603.19,17.111,1570,0.0316,42752,57.022,0.313,dogecoin,doge
2228,2020/01/12,33739,10679,29306,2257195,1.5637421381010E+14,0.247,41547948,0.00366,0.00278,1.04,341441627,1555,17.642,1667,0.0237,42666,56.995,0.333,dogecoin,doge
2229,2020/01/13,33635,11051,30557,2043930,1.4108853390582E+14,0.271,8440556,0.00376,0.00279,1.053,342396592,620.294,21.548,1554,0.0274,42083,56.987,0.344,dogecoin,doge
2230,2020/01/14,33229,10757,29101,2102229,1.4444948918237E+14,0.263,18982529,0.00371,0.00277,1.053,339696760,999.986,27.58,1530,0.0319,43403,56.935,0.338,dogecoin,doge
2231,2020/01/15,34931,11450,30317,2217016,1.5219454007614E+14,0.243,23022587,0.00363,0.00268,1.045,329176222,1045,26.349,1569,0.0343,46092,56.964,0.355,dogecoin,doge
2232,2020/01/16,34369,13209,27417,2108256,1.4590573438936E+14,0.223,8124787,0.00319,0.00236,1.046,289593603,608.776,27.632,1563,0.029,45379,57.018,0.35,dogecoin,doge
2233,2020/01/17,36249,11320,30333,2004274,1.3841575384041E+14,0.238,21283929,0.00293,0.0024,1.049,294320271,907.602,25.576,1579,0.0296,46463,56.909,0.334,dogecoin,doge
2234,2020/01/18,30955,10092,26388,2180486,1.5100953120512E+14,0.227,20705196,0.00329,0.00248,1.047,305024323,1057,23.834,1563,0.0341,42418,56.942,0.31,dogecoin,doge
2235,2020/01/19,30677,9849,27275,2310723,1.6004277409342E+14,0.214,19670929,0.00346,0.00247,1.04,303616314,963.723,18.159,2058,0.0283,43091,56.963,0.323,dogecoin,doge
2236,2020/01/20,32264,10132,26952,2188878,1.5154241487701E+14,0.22,15225483,0.00297,0.00242,1.048,297087103,727.258,23.71,1713,0.0313,42057,56.92,0.3,dogecoin,doge
2237,2020/01/21,32745,10486,27264,1949108,134678109997179,0.244,18912133,0.00309,0.00238,1.047,293181338,893.447,10.954,1769,0.0288,43210,57.003,0.32,dogecoin,doge
2238,2020/01/22,31117,10036,30639,1977958,1.3625111090435E+14,0.24,14466051,0.00303,0.00237,1.05,291648017,812.251,11.243,1574,0.0244,42957,56.939,0.301,dogecoin,doge
2239,2020/01/23,32645,10287,32464,1906621,1.3200067301101E+14,0.244,12636321,0.00293,0.00233,1.045,286363947,696.549,9.712,1771,0.0253,43175,56.937,0.31,dogecoin,doge
2240,2020/01/24,33453,11326,33295,1839704,1.274378770494E+14,0.247,17074721,0.00297,0.00226,1.037,277481745,743.956,9.681,1801,0.0275,47968,57.17,0.329,dogecoin,doge
2241,2020/01/25,28017,8708,30625,2042819,1.4111504944474E+14,0.219,7604137,0.00282,0.00225,1.05,276285615,468.166,11.424,1728,0.0251,39826,57.17,0.269,dogecoin,doge
2242,2020/01/26,26484,8001,29576,2080882,1.4389798666098E+14,0.217,10269556,0.00269,0.00226,1.045,277914296,715.499,16.574,1802,0.027,36817,57.18,0.24,dogecoin,doge
2243,2020/01/27,31003,9544,35044,1965254,1.3580403618628E+14,0.236,35715741,0.00292,0.00232,1.047,285724244,1467,12.124,1539,0.0281,44529,57.146,0.295,dogecoin,doge
2244,2020/01/28,32485,22277,33041,2084098,1.4438052517248E+14,0.228,22448413,0.00794,0.00238,1.049,293220808,917.274,14.386,1625,0.0291,80251,57.121,0.815,dogecoin,doge
2245,2020/01/29,31030,14732,34018,2023519,1.3910560233452E+14,0.24,24458880,0.00533,0.00242,1.047,297211567,1080,18.138,1673,0.0278,79001,57.224,0.517,dogecoin,doge
2246,2020/01/30,30172,9601,34858,1986853,1.3710631782136E+14,0.244,13501483,0.00306,0.0024,1.038,295750112,653.115,15.321,1570,0.0298,46495,57.161,0.289,dogecoin,doge
2247,2020/01/31,30432,9473,36851,2141291,1.4874889398551E+14,0.226,11440263,0.00311,0.00243,1.045,299222061,620.574,12.4,1566,0.0275,46741,57.041,0.295,dogecoin,doge
2248,2020/02/01,32997,11548,37552,2153896,1.4915538950190E+14,0.225,18520690,0.00348,0.00242,1.043,297682154,806.686,12.126,440,0.0292,47872,57,0.357,dogecoin,doge
2249,2020/02/02,36475,16359,37523,2017411,1.3970119589384E+14,0.243,15334909,0.00414,0.00246,1.046,302732208,648.507,10.323,188,0.027,67855,57.027,0.46,dogecoin,doge
2250,2020/02/03,28024,9094,32178,2256933,1.5608620819206E+14,0.218,15598093,0.00318,0.00246,1.046,302920773,822.71,12.445,201,0.0239,40543,56.979,0.275,dogecoin,doge
2251,2020/02/04,29656,10131,35886,2379291,1.6435932890494E+14,0.205,12920213,0.00318,0.00244,1.045,300588509,712.151,11.472,147,0.0296,46603,56.924,0.292,dogecoin,doge
2252,2020/02/05,26689,9273,30019,2306407,1.5950245295689E+14,0.222,22726486,0.00339,0.00257,1.049,316414921,1284,15.206,249,0.0366,41725,56.899,0.269,dogecoin,doge
2253,2020/02/06,27148,9421,30841,2453574,1.6901522618272E+14,0.214,13101899,0.00345,0.00263,1.049,323514314,779.837,14.546,227,0.0306,40087,56.937,0.272,dogecoin,doge
2254,2020/02/07,30879,12409,32735,2239904,1.5516498152078E+14,0.241,13527740,0.00469,0.00268,1.037,330375928,735.986,21.389,517,0.0349,39265,57.001,0.404,dogecoin,doge
2255,2020/02/08,29829,12779,27784,2398143,1.6620299560281E+14,0.245,58375083,0.00546,0.00294,1.045,362715995,2448,27.656,933,0.0617,61869,57.458,0.418,dogecoin,doge
2256,2020/02/09,26479,9547,24821,2248167,1.5457090266587E+14,0.293,71593850,0.00481,0.00329,1.05,405680328,3399,26.914,604,0.0558,45115,57.471,0.296,dogecoin,doge
2257,2020/02/10,24152,11582,23887,2155727,1.481281030072E+14,0.287,40905246,0.00483,0.00309,1.05,380867078,2059,20.655,246,0.0344,51468,57.536,0.29,dogecoin,doge
2258,2020/02/11,25123,17179,24493,2132197,1.476313023534E+14,0.283,26701986,0.00543,0.00303,1.046,373165893,1423,17.584,214,0.0361,81726,57.409,0.344,dogecoin,doge
2259,2020/02/12,25926,18524,25054,1992911,1.3784709736555E+14,0.313,35072418,0.00537,0.00312,1.042,384023509,1724,20.087,523,0.0324,74973,57.421,0.34,dogecoin,doge
2260,2020/02/13,24965,16578,29922,2338429,1.6198832196107E+14,0.261,26758839,0.00554,0.00306,1.047,377717595,1615,18.977,253,0.0365,82531,57.482,0.345,dogecoin,doge
2261,2020/02/14,24159,24701,27441,2261017,1.5502622597065E+14,0.269,25622194,0.00724,0.00306,1.06,377618752,1561,19.387,248,0.0298,137103,57.473,0.442,dogecoin,doge
2262,2020/02/15,24292,14545,28737,2401585,1.6535702324597E+14,0.254,24865126,0.00509,0.00302,1.038,372585476,1427,18.268,433,0.0289,86706,57.454,0.311,dogecoin,doge
2263,2020/02/16,25046,7932,28167,2428651,1.6839939115935E+14,0.235,12756892,0.00361,0.00284,1.037,350129278,797.091,13.623,355,0.0268,37610,57.394,0.241,dogecoin,doge
2264,2020/02/17,24863,7946,28510,2430209,1.6828334991769E+14,0.216,10791829,0.00349,0.00265,1.049,326331761,648.077,12.448,393,0.0266,36430,57.25,0.251,dogecoin,doge
2265,2020/02/18,25200,8122,28685,2392062,1.6445146004506E+14,0.228,16802537,0.00384,0.00275,1.058,339510855,986.105,12.26,231,0.0285,37155,57.232,0.271,dogecoin,doge
2266,2020/02/19,25073,17145,25884,2389177,1.6348429924218E+14,0.237,12977437,0.00924,0.0028,1.049,345458388,778.003,16.359,256,0.0235,78875,57.254,0.632,dogecoin,doge
2267,2020/02/20,24078,8024,27390,2463891,1.7035269154802E+14,0.214,12447155,0.0034,0.00264,1.043,325563059,840.755,13.797,254,0.0234,35584,57.563,0.237,dogecoin,doge
2268,2020/02/21,23991,7646,27172,2332035,1.6133246007742E+14,0.229,14066815,0.00341,0.00266,1.04,328316154,1259,13.862,236,0.0266,35879,57.577,0.234,dogecoin,doge
2269,2020/02/22,24892,8839,28369,2367878,1.6376862758754E+14,0.22,13604935,0.00344,0.00262,1.052,323352375,1120,12.824,294,0.0233,37750,57.513,0.251,dogecoin,doge
2270,2020/02/23,25664,8329,29025,2334646,1.6083496693114E+14,0.228,11386425,0.00328,0.00266,1.047,328045030,1165,12.546,361,0.0226,38683,57.454,0.242,dogecoin,doge
2271,2020/02/24,25964,8114,29642,2420063,1.6766831056551E+14,0.217,14036282,0.0033,0.00261,1.036,322422363,1158,11.433,383,0.0212,38028,57.405,0.248,dogecoin,doge
2272,2020/02/25,24827,8050,29952,2338062,1.6196381267755E+14,0.217,10749436,0.00317,0.00253,1.04,312212779,868.855,12.549,625,0.0193,37818,57.361,0.237,dogecoin,doge
2273,2020/02/26,28268,14954,30805,2316305,1.6035489647857E+14,0.201,23078997,0.00569,0.00236,1.057,291282612,1387,15.189,315,0.0204,72094,57.179,0.522,dogecoin,doge
2274,2020/02/27,28690,8911,29434,2404581,1.6537293261082E+14,0.194,10338985,0.00285,0.00233,1.044,287123148,554.624,14.479,309,0.0196,38216,57.052,0.267,dogecoin,doge
2275,2020/02/28,28857,9710,30534,2405056,1.6639064053146E+14,0.191,6767638,0.00289,0.0023,1.042,283370324,460.064,14.275,194,0.0208,42182,57.073,0.275,dogecoin,doge
2276,2020/02/29,28748,9474,30612,2601401,1.792701305769E+14,0.174,8173242,0.00289,0.00228,1.055,281651523,762.378,17.165,411,0.019,39543,57.027,0.279,dogecoin,doge
2277,2020/03/01,30284,9957,31427,2481374,1.6927374662306E+14,0.183,7474037,0.0028,0.00226,1.056,279170670,397.292,15.681,191,0.0174,40461,57.003,0.287,dogecoin,doge
2278,2020/03/02,31757,12885,32266,2424613,1.6640101584193E+14,0.192,9486453,0.00388,0.00231,1.048,285618628,501.106,13.874,647,0.0173,41020,56.979,0.403,dogecoin,doge
2279,2020/03/03,29077,11849,30669,2513722,1.7277136723694E+14,0.19,20095318,0.00399,0.00239,1.053,294989396,927.464,18.987,462,0.033,53372,57.164,0.371,dogecoin,doge
2280,2020/03/04,28269,9043,28743,2391335,1.6359328865144E+14,0.204,14648534,0.00294,0.00242,1.049,299511674,778.762,19.876,337,0.0399,37618,57.135,0.261,dogecoin,doge
2281,2020/03/05,30985,11161,31445,2485250,1.7211222738416E+14,0.198,9447387,0.00312,0.00248,1.05,306856914,560.953,15.422,666,0.0293,42564,57.177,0.296,dogecoin,doge
2282,2020/03/06,27764,8794,28845,2476205,1.7113948096821E+14,0.201,9080238,0.00305,0.00249,1.044,307848201,584.301,14.411,386,0.0185,37377,57.142,0.258,dogecoin,doge
2283,2020/03/07,28735,9400,28689,2447315,1.6921332352576E+14,0.2,7932476,0.003,0.00247,1.05,304672554,444.496,17.529,249,0.0143,38562,57.148,0.266,dogecoin,doge
2284,2020/03/08,29248,9484,29577,2478938,1.7139096346374E+14,0.186,6846976,0.00279,0.00232,1.052,287013856,402.379,15.501,234,0.0172,38322,57.183,0.268,dogecoin,doge
2285,2020/03/09,30123,15046,32700,2521313,1.715040371017E+14,0.173,13285688,0.00473,0.00217,1.056,267793048,684.13,16.742,303,0.0197,40603,57.098,0.502,dogecoin,doge
2286,2020/03/10,33077,14308,34097,2589882,1.7818781502845E+14,0.171,27778635,0.00396,0.0022,1.047,272470473,1080,17.632,215,0.0232,51004,57.797,0.448,dogecoin,doge
2287,2020/03/11,29085,8981,30380,2494457,1.7282077713108E+14,0.174,11214099,0.00267,0.00218,1.044,268914410,583.253,15.713,607,0.0173,38221,57.762,0.271,dogecoin,doge
