,date,transactions,block_size,sent_addresses,difficulty,hashrate,mining_profitability,send_usd,av_transaction_size,median_transaction_size,confirmation_time,market_cap,av_transaction_value,median_transaction_value,tweets,google_trends,active_addresses,top_100_percent,fee_reward,full_name,coin
739,2011/01/12,995,1839,974,16307,136446573689,19746,19022,9.42E-5,null,8.623,1648580,16.432,0.342,,0.0565,1263,30.557,0.00406,bitcoin,btc
740,2011/01/13,1078,1939,1083,16307,143864968666,20787,38168,7.36E-6,null,7.66,1628193,30.148,2.418,,0.0831,1696,30.635,0.000312,bitcoin,btc
741,2011/01/14,1081,1966,1041,16307,145137835500,22373,30593,2.16E-5,null,7.956,1839657,24.242,0.592,,0.0717,1607,30.661,0.000838,bitcoin,btc
742,2011/01/15,805,1836,1107,17203,151033003360,20427,22419,5.12E-5,null,9.172,2018566,23.307,16.514,,0.0539,1422,30.615,0.0016,bitcoin,btc
743,2011/01/16,757,1609,1130,18438,156020669379,21920,25484,4.48E-5,null,8.276,2022140,27.373,11.239,,0.027,1536,30.71,0.00122,bitcoin,btc
744,2011/01/17,649,1254,1025,18438,159407275417,20901,21482,8.97E-5,null,7.956,1896996,25.884,16.011,,0.0479,1348,30.737,0.00223,bitcoin,btc
745,2011/01/18,677,1766,1054,18438,147632233956,15818,34742,1.84E-5,null,10.213,1709854,42.472,4.412,,0.0758,1416,30.653,0.000646,bitcoin,btc
746,2011/01/19,748,1613,1157,18438,146712509464,18027,18718,2.09E-5,null,8.521,1617830,20.413,8.462,,0.0758,1545,30.547,0.000725,bitcoin,btc
747,2011/01/20,738,1341,1137,18438,158035864356,20685,18328,5.59E-5,null,7.742,1819830,19.839,5.967,,0.0837,1453,30.549,0.00158,bitcoin,btc
748,2011/01/21,992,2105,1411,18438,173678264444,20283,24690,2.06E-5,null,8.276,2100121,21.175,3.241,,0.129,1969,30.551,0.000682,bitcoin,btc
749,2011/01/22,1257,3070,1594,18438,146384341547,24075,29762,0.000159,null,8.727,2219215,20.93,1.004,,0.11,2196,30.532,0.00643,bitcoin,btc
750,2011/01/23,911,2135,1318,18438,159649527791,23606,35517,0.000175,null,8.471,2307038,32.859,14.156,,0.066,1932,30.744,0.00501,bitcoin,btc
751,2011/01/24,1131,2231,1585,18438,160065450472,25320,29656,8.77E-5,null,7.66,2247218,22.483,4.329,,0.0752,2058,30.694,0.00285,bitcoin,btc
752,2011/01/25,733,1574,1075,18438,151038658572,21429,22662,7.31E-5,null,9.231,2166682,25.492,14.814,,0.0422,1445,30.648,0.00201,bitcoin,btc
753,2011/01/26,825,1606,1171,18438,167397220734,22265,27199,5.52E-5,null,8,2165552,27.064,15.438,,0.098,1586,30.503,0.00149,bitcoin,btc
754,2011/01/27,681,1786,1058,20538,175729796585,18910,429974,0.00036,null,9,2175749,511.265,14.973,,0.0565,1653,33.357,0.00911,bitcoin,btc
755,2011/01/28,923,2015,1339,22012,173762979011,19738,19964,2.82E-5,null,9.114,2277703,18.491,8.818,,0.107,1690,33.324,0.000889,bitcoin,btc
756,2011/01/29,1186,2931,1615,22012,167279718015,21272,29886,0.000165,null,8.944,2322378,22.188,7.224,,0.0848,2077,33.295,0.00624,bitcoin,btc
757,2011/01/30,2436,6347,2802,22012,178592126762,20205,180538,0.000536,null,9.231,2433551,69.652,108.34,,0.0753,3198,33.249,0.0385,bitcoin,btc
758,2011/01/31,1223,2956,1672,22012,166987891473,25449,94612,0.000311,null,8.471,2634576,67.919,24.831,,0.0468,2229,33.178,0.0102,bitcoin,btc
759,2011/02/01,849,2500,1266,22012,194786526201,26373,75925,0.000584,null,8.78,3306594,74.951,29.147,,0.0545,1916,33.288,0.0115,bitcoin,btc
760,2011/02/02,738,1813,1076,22012,176350167149,31941,81155,4.83E-5,null,9.114,3769488,90.574,30.099,,0.0682,1490,33.129,0.000768,bitcoin,btc
761,2011/02/03,629,1442,953,22012,170967127061,33032,46402,0.000189,null,9,3737529,58.811,28.391,,0.0273,1266,33.181,0.00264,bitcoin,btc
762,2011/02/04,760,1444,1122,22012,194529544405,38171,40680,0.000124,null,7.423,4059217,42.648,33.395,,0.109,1509,33.121,0.0016,bitcoin,btc
763,2011/02/05,653,1483,1009,22012,209372377130,37596,61231,0.000213,null,8.045,4672256,73.595,39.753,,0.0682,1525,33.151,0.00225,bitcoin,btc
764,2011/02/06,732,1675,1057,22012,195021868015,41289,70806,0.000151,null,8.136,4841577,77.894,41.043,,0.123,1393,33.015,0.0017,bitcoin,btc
765,2011/02/07,689,1240,1046,22012,206509168564,43983,138493,0.00041,null,7.094,4769676,155.261,40.742,,0.0955,1398,33.183,0.00402,bitcoin,btc
766,2011/02/08,678,1484,1038,25002,236088422158,32165,60278,0.000236,null,8.571,4827676,71.25,40.147,,0.0545,1427,33.064,0.00263,bitcoin,btc
767,2011/02/09,1035,1861,1588,25998,230964445649,41461,127046,6.31E-5,null,7.5,5335378,104.211,44.08,,0.205,2088,33.161,0.000809,bitcoin,btc
768,2011/02/10,1848,3598,2625,25998,242164532768,39565,223847,0.000487,null,7.742,5519931,110.053,50.138,,0.545,3549,33.107,0.0103,bitcoin,btc
769,2011/02/11,2169,3763,2964,25998,242040923563,39386,258210,0.000236,null,7.742,5501868,109.643,81.775,,0.6,4310,33.015,0.00583,bitcoin,btc
770,2011/02/12,1716,2978,2455,25998,251426106660,40733,137630,0.000452,null,7.347,5618644,71.983,51.662,,0.655,3300,32.953,0.00843,bitcoin,btc
771,2011/02/13,1624,2663,2311,25998,254085769370,40934,109491,0.000155,null,7.273,5659050,60.094,42.989,,0.382,3266,32.915,0.00272,bitcoin,btc
772,2011/02/14,1810,3688,2516,25998,255569803049,40466,137335,0.0016,null,7.347,5693466,68.463,27.066,,0.382,4117,32.853,0.031,bitcoin,btc
773,2011/02/15,1999,2882,2681,25998,268730612080,44062,96622,0.000128,null,6.4,5690289,43.445,21.976,,0.395,3410,32.866,0.00241,bitcoin,btc
774,2011/02/16,1858,2511,2407,25998,287855565391,42214,64001,0.000333,null,6.207,5675041,30.794,17.137,,0.205,2982,32.801,0.00572,bitcoin,btc
775,2011/02/17,2019,2839,2753,25998,318179639415,37843,97562,6.37E-5,null,6.234,5660045,43.384,22.466,,0.368,3492,32.75,0.00119,bitcoin,btc
776,2011/02/18,1844,3227,2640,34091,369653118211,27672,114283,0.000277,null,6.792,5250148,55.585,16.047,,0.245,3608,32.653,0.00557,bitcoin,btc
777,2011/02/19,1422,3009,2030,36460,332021764349,21660,158511,0.000339,null,8.944,4869726,100.133,40.31,,0.259,2892,32.621,0.00747,bitcoin,btc
778,2011/02/20,1741,2795,2441,36460,334258878241,26641,194114,0.000103,null,7.273,4910766,100.11,41.547,,0.382,3177,32.716,0.00225,bitcoin,btc
779,2011/02/21,1776,2800,2522,36460,349969205716,23086,190976,0.000192,null,7.423,4555463,96.942,39.584,,0.573,3291,32.651,0.00469,bitcoin,btc
780,2011/02/22,1985,3133,2803,36460,375503030827,24166,292795,0.000106,null,6.825,4712656,136.067,40.58,,0.259,3781,32.503,0.00257,bitcoin,btc
781,2011/02/23,2020,2778,2905,36460,405680961288,27105,325389,0.000169,null,5.926,4968106,143.787,39.014,,0.259,3798,32.469,0.00348,bitcoin,btc
782,2011/02/24,1902,3118,2747,36460,407677921739,24581,212193,8.54E-5,null,6.957,5326925,100.613,40.06,,0.491,3676,32.396,0.0018,bitcoin,btc
783,2011/02/25,1835,2723,2598,36460,401694929953,26342,165204,0.000211,null,6.4,5184453,80.197,42.325,,0.355,3416,32.356,0.0041,bitcoin,btc
784,2011/02/26,1676,2153,2432,36460,450419694691,28634,153969,0.000313,null,5.217,5161893,78.99,46.728,,0.382,3581,32.33,0.00473,bitcoin,btc
785,2011/02/27,2025,2862,2762,44849,628546516437,17936,175314,0.000493,null,5.902,5116373,77.265,20.67,,0.218,3633,32.825,0.00992,bitcoin,btc
786,2011/02/28,1570,3671,2196,55590,493364980643,13303,109217,0.000289,null,9.6,4855975,63.534,17.553,,0.382,3028,32.601,0.00756,bitcoin,btc
787,2011/03/01,2599,6694,3621,55590,392688410450,14735,919769,0.000145,null,11.077,4946502,337.047,12.373,,0.232,5194,32.804,0.00682,bitcoin,btc
788,2011/03/02,1841,3746,2574,55590,429711433410,18182,2265528,0.000198,null,8.571,5174268,1128,8.798,,0.3,3728,30.282,0.0051,bitcoin,btc
789,2011/03/03,3018,4971,3930,55590,470752439150,18306,211749,0.00217,null,7.742,5158902,66.091,13.572,,0.368,4894,30.175,0.0806,bitcoin,btc
790,2011/03/04,1761,3056,2508,55590,557080877166,17962,273455,0.000371,null,6.516,5053686,138.2,11.898,,0.136,3281,30.054,0.00734,bitcoin,btc
791,2011/03/05,1771,2956,2622,55590,678939796883,18570,116681,0.00124,null,5.199,5089695,56.976,35.651,,0.136,3610,30.085,0.0201,bitcoin,btc
792,2011/03/06,1757,2275,2565,55590,774434311136,16013,165007,0.00268,null,5.255,5072589,81.53,37.425,,0.218,3316,30.105,0.0439,bitcoin,btc
793,2011/03/07,1715,2935,2531,55590,700929056632,13215,181800,0.00306,null,6.825,4931343,94.402,23.166,,0.177,3409,30.07,0.0636,bitcoin,btc
794,2011/03/08,2253,4383,3255,55590,545090462485,15058,163375,0.00153,null,7.701,4940573,66.957,19.375,,0.191,3867,30.022,0.0455,bitcoin,btc
795,2011/03/09,1674,3875,2661,62672,526519193174,13040,209804,0.00166,null,9,4838241,114.397,36.727,,0.355,3384,29.979,0.0445,bitcoin,btc
796,2011/03/10,1551,4853,2352,76193,506239795027,9768,304305,0.00129,null,13.091,5075470,183.206,14.963,,0.259,2912,29.832,0.0434,bitcoin,btc
797,2011/03/11,1754,4738,2406,76193,470073330167,12250,219173,0.00332,null,11.077,5002993,116.334,14.687,,0.177,3048,29.658,0.109,bitcoin,btc
798,2011/03/12,2816,6039,2556,76193,494819936894,12721,140695,0.000494,null,10.286,5087980,47.597,0.548,,0.232,3232,29.532,0.0232,bitcoin,btc
799,2011/03/13,2594,6715,2329,76193,496400342772,10565,183879,0.000607,null,12.308,5078690,67.827,0.713,,0.355,2893,29.475,0.0314,bitcoin,btc
800,2011/03/14,2531,7520,2006,76193,425748489489,11759,185576,0.000627,null,12.857,5069440,70.214,0.00894,,0.191,2900,29.561,0.0331,bitcoin,btc
801,2011/03/15,2742,8164,2686,76193,408875459156,12090,107222,0.000589,null,12.857,5010595,37.574,1.65,,0.15,3299,29.502,0.034,bitcoin,btc
802,2011/03/16,3047,6890,2408,76193,506861502335,11581,132456,0.000513,null,10.588,4904990,41.686,0.00863,,0.232,3166,29.556,0.0278,bitcoin,btc
803,2011/03/17,3226,6614,2617,76193,491829426985,11974,134071,0.00036,null,10.213,4752721,39.819,0.0543,,0.355,3225,29.625,0.0206,bitcoin,btc
804,2011/03/18,2251,6128,2418,76193,530121862342,9432,142237,0.0005,null,12,4747100,59.99,6.232,,0.191,3094,29.676,0.0237,bitcoin,btc
805,2011/03/19,3074,8004,2620,76193,433120819174,10231,91819,0.000305,null,12.522,4394547,28.792,0.474,,0.218,3176,29.647,0.022,bitcoin,btc
806,2011/03/20,3939,10145,3896,76193,475081008003,10861,104606,0.000475,null,10.511,4299008,25.667,7.176,,0.218,4449,29.611,0.0376,bitcoin,btc
807,2011/03/21,5707,10663,3632,76193,551006432759,10222,115119,0.00115,null,9.73,4345436,19.666,0.0076,,0.532,4652,29.664,0.12,bitcoin,btc
808,2011/03/22,2119,5947,3013,76193,514676445531,9079,160483,0.0039,null,12.101,4487167,71.708,31.289,,0.382,3862,29.55,0.187,bitcoin,btc
809,2011/03/23,4413,9125,5127,76193,524207077313,12456,211199,0.0034,null,9.172,4754613,46.224,18.97,,1.364,6864,29.599,0.238,bitcoin,btc
810,2011/03/24,2012,5100,3194,76193,611669938075,10566,213880,0.00349,null,9.474,4873492,98.837,17.906,,0.573,4388,29.525,0.117,bitcoin,btc
811,2011/03/25,1826,4239,3078,69603,526946087887,14377,249635,0.00248,null,8.324,5028655,124.882,31.118,,0.491,4170,29.472,0.0655,bitcoin,btc
812,2011/03/26,3197,8068,3834,68978,526920802633,11393,277246,0.00123,null,10.435,5002625,83.229,14.564,,0.355,4828,29.479,0.0684,bitcoin,btc
813,2011/03/27,2320,6579,3825,68978,510392484117,11560,119690,0.00225,null,10.07,4749491,48.595,8.196,,0.464,4772,29.364,0.0938,bitcoin,btc
814,2011/03/28,2763,6298,3920,68978,525234989084,12953,109686,0.00129,null,8.571,4668815,37.424,14.263,,0.423,5336,29.323,0.0557,bitcoin,btc
815,2011/03/29,2555,5578,3709,68978,567835821495,11425,87604,0.00107,null,8.834,4595963,32.232,6.525,,0.355,4653,29.308,0.0446,bitcoin,btc
816,2011/03/30,1600,4042,2832,68978,532674244536,11590,96650,0.00204,null,9.231,4575841,55.044,13.761,,0.177,3662,29.195,0.0581,bitcoin,btc
817,2011/03/31,1894,3856,3324,68978,640171751764,12362,107958,0.00163,null,7.164,4559162,51.553,16.774,,0.123,4159,29.127,0.0431,bitcoin,btc
818,2011/04/01,1403,3431,2483,68978,634887614133,10742,60845,0.00188,null,8.182,4494838,38.544,16.323,,0.242,3279,29.092,0.0435,bitcoin,btc
819,2011/04/02,1592,3464,2705,68978,619844544192,11307,73967,0.00134,null,8,4523679,41.743,13.386,,0.328,3304,28.893,0.0339,bitcoin,btc
820,2011/04/03,1630,3456,2791,68978,594132429879,11500,63536,0.00203,null,8.229,4542325,35.201,15.696,,0.162,3626,28.851,0.0537,bitcoin,btc
821,2011/04/04,2131,4554,3469,68978,625188672216,10377,104892,0.00194,null,8.09,4246099,45.428,26.43,,0.403,4621,28.767,0.0691,bitcoin,btc
822,2011/04/05,1925,3842,3241,69942,658341033277,10319,83935,0.00192,null,7.423,4086215,39.615,18.144,,0.464,4306,28.738,0.0598,bitcoin,btc
823,2011/04/06,1716,4426,2932,82346,676985270296,8136,63981,0.00212,null,9.73,4349403,34.327,12.393,,0.416,3867,28.741,0.0717,bitcoin,btc
824,2011/04/07,1530,4021,2592,82346,618285207322,8930,81872,0.00147,null,9.796,4396182,49.533,12.844,,0.384,3423,28.74,0.0446,bitcoin,btc
825,2011/04/08,1601,4064,2737,82346,632295295804,9874,96196,0.00193,null,8.675,4407240,54.447,15.037,,0.323,3649,28.705,0.0548,bitcoin,btc
826,2011/04/09,1577,3939,2761,82346,668694697974,8636,104780,0.00198,null,9.231,4343919,60.462,14.8,,0.558,3615,28.564,0.0593,bitcoin,btc
827,2011/04/10,1571,3786,2684,82346,674134335667,9545,63063,0.00249,null,8.324,4369999,36.238,8.921,,0.183,3513,28.532,0.0674,bitcoin,btc
828,2011/04/11,1780,4677,2977,82346,661726740193,9285,65498,0.00185,null,8.834,4435296,33.722,12.04,,0.295,4060,28.539,0.0585,bitcoin,btc
829,2011/04/12,1914,5537,3149,82346,680234651306,9822,113342,0.00201,null,8.834,4829904,54.57,17.374,,0.41,4330,28.421,0.0625,bitcoin,btc
830,2011/04/13,2177,4755,3437,82346,779329482487,11098,158631,0.00166,null,7.423,5261004,66.905,13.734,,0.355,4672,28.383,0.0456,bitcoin,btc
831,2011/04/14,2721,6229,5011,82346,706020612151,11005,141175,0.00506,0.0097,9,5732314,49.075,10.131,,0.316,5966,28.851,0.188,bitcoin,btc
832,2011/04/15,1882,7021,3033,82346,600711356181,11267,100575,0.00132,null,10.588,5890780,49.839,22.158,,0.309,4147,28.803,0.0394,bitcoin,btc
833,2011/04/16,1981,6083,3144,82346,650182258683,13536,349566,0.00188,null,8.324,6028217,162.288,28.079,,0.751,5369,28.753,0.046,bitcoin,btc
834,2011/04/17,2077,4530,3412,82346,703522371654,13821,1404478,0.00112,null,8,6411878,622.288,13.675,,0.592,4349,28.456,0.0261,bitcoin,btc
835,2011/04/18,2887,7338,4281,89442,716859586070,11881,147681,0.00131,null,9.73,6839451,48.663,4.142,,0.497,5540,28.354,0.0465,bitcoin,btc
836,2011/04/19,3444,8158,4978,92348,658576783830,13805,3096393,0.00194,null,9.351,7023057,868.625,31.083,,0.497,6348,29.612,0.0766,bitcoin,btc
837,2011/04/20,2825,9021,4077,92348,694293998753,12058,5511393,0.00294,null,10,6923070,1873,26.855,,0.451,5387,29.544,0.104,bitcoin,btc
838,2011/04/21,1768,4583,3098,92348,713039066100,12128,507671,0.00224,null,9.796,7017931,265.133,21.622,,0.382,4047,29.244,0.0497,bitcoin,btc
839,2011/04/22,1921,4342,3211,92348,747597165432,15424,206569,0.00361,null,8.182,7823965,98.508,20.193,,0.396,4248,29.184,0.0656,bitcoin,btc
840,2011/04/23,2138,5413,3610,92348,785844805969,16925,256685,0.00381,null,8.372,9248175,111.119,27.674,,0.363,4936,28.841,0.0662,bitcoin,btc
841,2011/04/24,2111,5720,3418,92348,776700721852,17905,174348,0.00541,null,8.889,10279533,76.705,17.241,,0.445,4657,28.716,0.0883,bitcoin,btc
842,2011/04/25,2400,5920,3939,92348,798319611651,19198,156192,0.00579,null,7.5,9570399,60.262,27.107,,0.597,5074,28.703,0.0979,bitcoin,btc
843,2011/04/26,3260,6437,4857,92348,917416631085,17933,300595,0.00265,null,7.385,10135612,87.003,42.163,,0.633,6147,28.662,0.0556,bitcoin,btc
844,2011/04/27,4397,10574,6019,92348,879868976417,19159,455630,0.00386,null,7.869,11079074,99.483,36.092,,0.657,7489,28.671,0.105,bitcoin,btc
845,2011/04/28,2871,7457,4688,92348,748744606595,22424,304308,0.00472,null,8.78,12333888,100.28,24.901,,0.725,6221,28.498,0.0854,bitcoin,btc
846,2011/04/29,3334,6671,5267,92348,884273438794,28808,1976853,0.00567,null,7.2,15367056,559.394,51.852,,0.739,6747,28.14,0.0786,bitcoin,btc
847,2011/04/30,4284,9515,6467,107654,1026206807592,29634,1298301,0.00776,null,7.619,19437951,290.515,38.606,,0.981,8157,29.309,0.114,bitcoin,btc
848,2011/05/01,3770,9311,5824,109670,1003543975802,29169,530325,0.00982,null,8.045,19783564,134.296,33.499,,0.847,7490,29.289,0.132,bitcoin,btc
849,2011/05/02,2898,5718,4614,109670,1048683067221,29596,376434,0.00523,null,7.31,19102213,121.637,49.288,,0.741,5987,29.241,0.0522,bitcoin,btc
850,2011/05/03,2739,6037,4693,109670,1076201219165,30110,621155,0.00581,null,7.347,20078536,211.643,69.372,,0.847,6050,29.337,0.0526,bitcoin,btc
851,2011/05/04,2603,5889,4737,109670,1061836528418,31936,962793,0.00841,null,7.31,20935716,343.856,95.372,,0.636,6372,29.509,0.0694,bitcoin,btc
852,2011/05/05,3245,6576,5462,109670,1147637922893,32155,534654,0.00985,null,6.575,20522274,154.451,67.04,,0.636,7096,29.462,0.0924,bitcoin,btc
853,2011/05/06,3072,6067,5451,109670,1162688138744,31826,952559,0.00838,null,6.606,20713926,289.59,63.932,,0.53,6852,29.191,0.0745,bitcoin,btc
854,2011/05/07,3673,6313,5806,109670,1195943718824,31741,784696,0.00642,null,6.729,21686760,202.51,53.245,,0.636,7278,29.205,0.0658,bitcoin,btc
855,2011/05/08,2679,5293,4829,109670,1141696039121,36024,1989059,0.0104,null,6.575,22998889,686.358,37.685,,1.165,6400,29.059,0.0733,bitcoin,btc
856,2011/05/09,3277,6088,5665,115464,1365187660990,33598,585426,0.0127,null,6.025,23539345,166.506,53.534,,0.847,7565,29.024,0.0977,bitcoin,btc
857,2011/05/10,2968,7906,5254,157416,1665860814927,26443,2730372,0.0132,null,7.869,29582943,866.511,85.785,,0.953,7165,29.007,0.0946,bitcoin,btc
858,2011/05/11,2899,7044,5182,157416,1461811195698,36942,995617,0.0156,null,7.539,34800892,322.252,103.734,,0.953,7085,29.336,0.0891,bitcoin,btc
859,2011/05/12,3192,8346,5360,157416,1383177431046,36044,1225377,0.0134,null,8.521,36366224,364.636,64.609,,1.165,7229,29.486,0.0901,bitcoin,btc
860,2011/05/13,3857,9332,6581,157416,1478039290661,50888,3286674,0.0217,null,6.957,44842418,808.747,78.035,,1.271,9451,29.819,0.117,bitcoin,btc
861,2011/05/14,4172,7606,7032,157416,1821300833892,50944,13687679,0.0266,null,5.95,47391710,3101,86.584,,1.271,8975,29.831,0.127,bitcoin,btc
862,2011/05/15,3550,7677,6352,157416,1815660700291,42434,2179648,0.0294,null,6.545,43365851,578.231,106.388,,1.271,8317,30.218,0.144,bitcoin,btc
863,2011/05/16,4102,7941,7763,157416,1806451438468,51417,2089299,0.0268,null,5.83,46655597,480.441,112.678,,4.661,11771,30.298,0.126,bitcoin,btc
864,2011/05/17,4207,7332,7753,157416,1986696381247,49339,1629432,0.025,null,5.603,47421133,365.025,118.415,,3.707,10497,30.243,0.114,bitcoin,btc
865,2011/05/18,5293,8108,9233,162534,2220723431405,45683,1273158,0.0261,null,5,43874393,228.173,81.612,,2.542,12939,30.38,0.144,bitcoin,btc
866,2011/05/19,4492,11485,8217,244112,2574945199348,22475,1226642,0.0244,null,8.421,42227440,263.062,74.213,,4.978,11998,30.26,0.197,bitcoin,btc
867,2011/05/20,4575,9384,8307,244112,2530697109143,26982,2140533,0.0236,null,6.545,38791995,446.433,148.994,,4.237,11600,30.126,0.166,bitcoin,btc
868,2011/05/21,4744,8926,8501,244112,2587868140032,25381,3897338,0.0265,null,6.545,37368275,785.14,186.619,,2.966,10772,30.95,0.2,bitcoin,btc
869,2011/05/22,5030,8084,8815,244112,3010543593471,26889,5636666,0.024,null,5.714,40293249,1067,128.397,,2.33,10834,30.889,0.157,bitcoin,btc
870,2011/05/23,5459,8098,9347,244112,3160308960901,31351,3170760,0.0227,null,5.035,43551774,551.964,102.9,,2.648,12092,30.558,0.131,bitcoin,btc
871,2011/05/24,5566,7590,9922,244112,3530004408998,30896,2581594,0.0276,null,4.816,45953100,440.17,143.425,,2.436,13185,30.47,0.149,bitcoin,btc
872,2011/05/25,5951,8473,10651,244112,3680706371310,33178,3032888,0.0278,null,4.691,50234175,484.642,139.987,,4.555,14562,30.4,0.143,bitcoin,btc
873,2011/05/26,6671,9552,11233,277625,4313159705965,29291,3519584,0.0271,null,4.865,54027876,505.188,148.405,,2.224,14476,30.337,0.149,bitcoin,btc
874,2011/05/27,4686,11232,8197,434877,4935451648419,14574,4611091,0.0254,null,8.623,54637500,950.378,146.934,,2.754,10813,30.468,0.171,bitcoin,btc
875,2011/05/28,4858,12685,8645,434877,3567628139704,18335,1894868,0.0242,null,9.29,53595112,378.074,151.651,,1.907,11640,30.441,0.185,bitcoin,btc
876,2011/05/29,4573,10621,8280,434877,3551605108545,21192,2220955,0.0252,null,8,53182720,467.276,156.396,,2.436,11196,30.486,0.159,bitcoin,btc
877,2011/05/30,5183,14269,9516,434877,3540022661788,18804,2320827,0.0311,null,9.351,55006122,434.997,162.91,,2.542,12750,30.505,0.249,bitcoin,btc
878,2011/05/31,5913,17075,10273,434877,3332414808971,19792,2456335,0.0296,null,9.6,56007097,405.166,145.419,,6.885,14046,30.47,0.272,bitcoin,btc
879,2011/06/01,6352,14496,11056,434877,3625982310687,23796,2485389,0.0347,null,7.66,58534315,380.192,164.891,,5.508,13981,30.483,0.263,bitcoin,btc
880,2011/06/02,6946,16036,11962,434877,4182716592615,22997,3573257,0.0344,null,7.579,64667774,500.788,156.63,,7.097,15519,30.574,0.255,bitcoin,btc
881,2011/06/03,8239,19976,13875,434877,4314872575382,29207,7606073,0.0397,null,7.129,79801091,902.489,222.145,,6.461,17815,30.668,0.266,bitcoin,btc
882,2011/06/04,8587,16676,14910,434877,4548966447063,40743,7856759,0.0618,null,6.429,105971985,891.803,301.761,,6.673,19418,30.587,0.294,bitcoin,btc
883,2011/06/05,8384,15696,14334,434877,4590930446997,40490,9802976,0.0504,null,6.923,114729496,1149,381.234,,5.826,17861,30.649,0.233,bitcoin,btc
884,2011/06/06,9470,18223,16288,484311,5730585104576,35921,14582962,0.0545,null,6.18,113574295,1503,317.249,,5.72,20962,30.365,0.257,bitcoin,btc
885,2011/06/07,8832,21023,14875,567270,5188068677725,34675,11088182,0.0694,null,8.471,136161191,1232,421.522,,4.661,18964,30.205,0.347,bitcoin,btc
886,2011/06/08,11630,30590,19582,567270,5098091033645,48859,21106959,0.102,null,7.784,173237555,1787,446.889,,7.627,27306,29.482,0.485,bitcoin,btc
887,2011/06/09,11954,23463,20704,567270,5869984648262,55839,22686025,0.107,null,6.486,190410351,1864,537.829,,7.309,26278,29.39,0.396,bitcoin,btc
888,2011/06/10,11046,21062,19152,567270,6278335419797,47108,24356989,0.0919,null,6.457,171412543,2162,528.688,,7.203,24144,29.15,0.35,bitcoin,btc
889,2011/06/11,10645,17432,18665,567270,6435643224798,37893,28461702,0.0641,null,5.714,125368326,2613,589.63,,9.321,23770,29.29,0.286,bitcoin,btc
890,2011/06/12,12207,22634,21197,567270,6881871955856,28290,30440116,0.0604,null,6.18,108349814,2447,372.762,,9.321,27014,31.283,0.386,bitcoin,btc
891,2011/06/13,11019,21641,19705,567270,6531122099038,33463,24329906,0.0637,null,6.344,125141673,2163,451.909,,7.203,25809,31.437,0.328,bitcoin,btc
892,2011/06/14,13911,22532,23674,567270,6649300149936,36399,30024861,0.0509,null,5.83,127619646,2121,530.511,,7.732,29778,30.7,0.298,bitcoin,btc
893,2011/06/15,12326,19346,21753,688258,9421314635660,28786,81973705,0.063,null,5.161,126848024,6503,436.904,,10.592,27541,30.558,0.293,bitcoin,btc
894,2011/06/16,12566,30098,22352,876954,9862664591574,16713,159897584,0.0463,null,8,119674374,12545,510.827,,8.474,28867,30.314,0.358,bitcoin,btc
895,2011/06/17,11110,26360,19978,876954,8087371220168,18853,25606123,0.0455,null,7.742,107299892,2267,323.498,,7.309,26054,30.092,0.337,bitcoin,btc
896,2011/06/18,11366,24209,19874,876954,8292720443800,19589,20654363,0.041,null,7.31,108139030,1788,204.905,,7.521,26115,29.991,0.292,bitcoin,btc
897,2011/06/19,11249,22042,20705,876954,9309409695274,20624,78386963,0.0395,null,6.457,113141466,6833,343.583,,7.627,27766,30.724,0.236,bitcoin,btc
898,2011/06/20,10991,18420,19542,876954,10030418730735,19864,22644163,0.0314,null,6.154,112145599,2017,356.082,,9.957,25961,30.657,0.177,bitcoin,btc
899,2011/06/21,9451,15767,18066,876954,10419514309512,20668,56286455,0.0322,null,5.692,112344499,5800,268.048,,7.521,24996,30.581,0.145,bitcoin,btc
900,2011/06/22,11259,16688,20420,876954,11448868378922,19330,22473561,0.0268,null,5.538,112559549,1951,327.259,,7.309,26764,30.517,0.139,bitcoin,btc
901,2011/06/23,10178,16781,18557,876954,10622173967214,19228,27588175,0.0243,null,6,112780549,2648,272.144,,5.826,24369,31.152,0.124,bitcoin,btc
902,2011/06/24,10706,19842,19140,1067619,13215345005805,13914,81172031,0.026,null,6.667,112984549,7432,354.649,,4.978,25212,31.026,0.155,bitcoin,btc
903,2011/06/25,9550,27948,17412,1379192,11138199463564,10949,182205123,0.0417,null,10.07,113168149,18798,229.915,,4.237,22628,30.738,0.331,bitcoin,btc
904,2011/06/26,9836,28768,17364,1379192,10410421635431,12193,68668797,0.0436,null,9.664,113156483,6877,235.372,,4.661,23539,30.586,0.343,bitcoin,btc
905,2011/06/27,11582,32342,21468,1379192,10760657269895,13076,31018432,0.038,null,8.521,110747895,2641,172.142,,4.555,30137,30.868,0.317,bitcoin,btc
906,2011/06/28,10559,27938,19446,1379192,10767454551335,12550,115650077,0.0317,null,9,112557331,10789,214.671,,4.555,26180,30.581,0.251,bitcoin,btc
907,2011/06/29,9830,24028,17806,1379192,11688847255806,12463,46924104,0.0344,null,8.372,113026898,4692,267.566,,3.919,24333,30.299,0.236,bitcoin,btc
908,2011/06/30,9445,21075,17404,1379192,12325070528083,12788,24648716,0.0309,null,7.539,110316372,2559,263.339,,3.178,23459,30.06,0.189,bitcoin,btc
