,datetime,btc_google_adjusted,bitcoin_google_adjusted,eth_google_adjusted,ethereum_google_adjusted,doge_google_adjusted,dogecoin_google_adjusted,BTCUSD_close,BTCUSD_high,BTCUSD_low,BTCUSD_open,ETHUSD_close,ETHUSD_high,ETHUSD_low,ETHUSD_open,DOGEUSD_close,DOGEUSD_high,DOGEUSD_low,DOGEUSD_open,BTC_transactions,BTC_av_trans_value_USD,BTC_tweets,BTC_google_trends,ETH_transactions,ETH_av_trans_value_USD,ETH_tweets,ETH_google_trends,DOGE_transactions,DOGE_av_trans_value_USD,DOGE_tweets,DOGE_google_trends
35,2021-02-05,32.924365970909925,26.62265219334588,54.02376206984783,38.04960762954984,16.610687022900763,14.080242990318116,38144.30686267,38205.43651938,36698.07726897,36939.483046829366,1718.65087218,1755.6126489957326,1597.359649552062,1598.0497960759983,0.04693473,0.05367860877415,0.04353977,0.04997774,360372.0,204417.0,97415.0,124.247,1316904.0,5465.0,19705.0,56.602,38179.0,104423.0,118484.0,11.912
36,2021-02-06,42.29866461540511,32.25707593796935,53.69896991311527,40.25995828022908,14.16793893129771,12.449326813833396,39266.01073494,40815.56409798032,38195.58095638666,38195.58095638666,1677.84684697,1737.8798437820872,1650.1648222,1716.1612579183309,0.05759472,0.05826061,0.04509529,0.04680439003127,333727.0,257125.0,107331.0,155.419,1227828.0,4761.0,16662.0,60.398,36689.0,56413.0,114255.0,11.606
37,2021-02-07,36.58262885656657,28.68860756637449,51.75021697271996,37.78647064732611,30.53435114503817,25.19765492668899,38903.44147971,39620.66290216,37446.15388489,38963.16712796343,1614.22782334,1690.03665184,1501.75027529,1674.6453298158292,0.07878179,0.08416813612673,0.05431356,0.05750160886006,286208.0,276875.0,77886.0,135.048,1230638.0,3878.0,13541.0,53.763,60832.0,83343.0,248607.0,23.032
38,2021-02-08,59.67541332227423,57.0954939455178,55.86425095799896,40.7072911500094,29.557251908396942,25.469474289436445,46196.46371944,46196.46371944,38080.92276508,38845.565402082175,1746.61684904,1770.590780167381,1573.2737836766603,1611.9206927487285,0.07882511,0.08494506,0.06470162574995,0.07594271383756,335061.0,276328.0,212923.0,299.08,1275739.0,5229.0,15271.0,64.814,59781.0,190320.0,162763.0,23.742
39,2021-02-09,74.2045369420129,76.01976504381608,60.19481304776632,47.684806795308354,19.664122137404576,17.694433776478714,46481.10423596,47899.58772499,45166.96004492,46346.34769214359,1768.03501655,1815.96356989,1711.62055635,1751.657482584526,0.07006957,0.0831277,0.06594912,0.07846214000566,359994.0,440838.0,159207.0,346.188,1327544.0,4777.0,20495.0,70.707,48833.0,94710.0,113208.0,15.566
40,2021-02-10,53.90741360199171,50.125392089801856,53.26591370413855,40.87269153883573,13.984732824427478,12.040591031331669,44918.18449192,47125.3384129859,43909.73163303,46430.3934684398,1744.24343196,1826.041256019585,1687.85346118,1769.744735419094,0.07289631,0.08082938,0.06875023788176,0.07031214461216,340615.0,290471.0,124292.0,235.809,1320357.0,4801.0,15824.0,57.443,40831.0,108866.0,99551.0,11.081
41,2021-02-11,48.66944628843786,45.27019716092418,47.52791893519678,34.580585080567126,10.99236641221374,9.737173616642131,47909.33119483,48447.695341,44192.11562264,44682.82217305313,1783.79795026,1805.349800966616,1709.66083477,1736.07896275721,0.06967585,0.0743014,0.06843016702378,0.07284431145954,304610.0,361426.0,115390.0,219.731,1270521.0,4203.0,12603.0,53.03,38180.0,77313.0,65792.0,8.704
42,2021-02-12,48.66944628843786,44.68577554911484,48.50229540539444,36.062610155448574,11.114503816793892,8.834129289292257,47504.85118326,48700.08269344,46424.97781781,48080.81839959,1843.53258814,1861.10189416,1744.53087413,1788.1502385,0.07006853,0.0724242,0.06174528,0.06965016452726,343164.0,297144.0,122503.0,208.997,1290300.0,4624.0,14288.0,51.555,37435.0,126667.0,69513.0,7.738
43,2021-02-13,42.12198714649554,36.81856154398898,45.903958151534034,35.41259915769356,9.0381679389313,6.740113457756314,47105.51747252,47980.18319843375,46392.28233345,47397.506590173485,1814.10985253,1870.8599251547305,1770.6380775175978,1846.430836795656,0.06644953,0.07164625,0.06613514,0.07029072,336467.0,214028.0,93740.0,174.751,1252364.0,3256.0,12381.0,53.002,33829.0,63791.0,48396.0,5.987
44,2021-02-14,43.79522670499191,40.69672341927769,46.66180651724331,34.47658332092632,8.036641221374046,7.577468105775553,48717.2902111,49485.17311195,47119.39011111048,47184.52240529422,1805.08404652,1848.15405872,1790.56729401,1815.5846748933643,0.06253697,0.06636924951944,0.0567230653685,0.06636924951944,295280.0,310113.0,99797.0,191.921,1206665.0,3265.0,12313.0,53.002,36175.0,98108.0,48482.0,6.814
45,2021-02-15,41.58849047567062,41.10332101928864,45.79569409928985,33.722570563530496,8.842748091603053,8.885724631295245,47945.05683234,48875.57161074181,46347.47709171,48696.536659929225,1779.79097807,1833.83057195,1688.36385661,1804.6767804581973,0.05659087,0.06380278,0.04859039,0.06253529529054,311170.0,365059.0,101777.0,193.373,1210374.0,4050.0,14203.0,47.113,33424.0,75583.0,49552.0,8.224
46,2021-02-16,47.19020551933237,45.9085653830544,43.19735684542943,32.60455164739186,7.596946564885496,7.079635976595496,49199.87134362,50335.71618308,47236.5518100443,47935.1914876598,1781.06747722,1824.3765815684376,1730.9985837699353,1780.9444053209177,0.05352025,0.05965527222469,0.05098287120628,0.0565287339444,296267.0,414566.0,147792.0,217.722,1217916.0,4125.0,18965.0,47.113,30364.0,58528.0,33026.0,6.348
47,2021-02-17,53.3011673851452,52.63590749232646,46.55354246499913,34.24257936173451,6.741984732824427,6.176591649245619,52149.00753587,52530.01307129394,49098.93426383335,49230.67388923003,1848.4582725,1851.552486760785,1739.14632568,1783.0625112273576,0.04937563,0.05498263,0.04803488709234,0.05344925,317528.0,332898.0,147890.0,247.785,1258503.0,4519.0,17016.0,51.045,32923.0,51005.0,40988.0,5.643
48,2021-02-18,48.71794598578558,47.60888261946381,57.163419584929166,39.70267174287669,7.083969465648855,6.176591649245619,51679.79669449,52474.10724863179,51123.45505503859,52223.23808099802,1937.44925643,1949.903391862247,1852.740884128712,1852.740884128712,0.05954129,0.06145155,0.04900906,0.0500309,316815.0,360742.0,116096.0,220.579,1298425.0,5534.0,17809.0,58.891,34121.0,53763.0,53428.0,5.643
49,2021-02-19,52.62217162227712,51.42706681619964,55.53945880126639,40.248680980990905,5.953643303261623,5.203833395328894,55888.13368221,56113.65054685183,50937.27572157,51653.81382594588,1960.16474353,1969.3740469893423,1898.1796166521308,1940.8564323422413,0.05513934,0.05949659,0.05431522,0.05949659,341433.0,367522.0,150898.0,242.065,1323618.0,4439.0,13291.0,60.848,31607.0,74284.0,34417.0,4.461
50,2021-02-20,60.6003718359772,58.12839763119491,69.61378559301032,48.41281911279396,6.311172796668979,5.038574042619085,56099.52051348,57483.40919814287,54667.59175422,55951.37531705263,1919.5340028,2036.28649332,1832.80521376,1959.8521906988224,0.05438446,0.05992907593438,0.05179171,0.05513455303524,320329.0,385518.0,118093.0,276.35,1337507.0,5279.0,17689.0,73.694,34144.0,70880.0,40616.0,4.578
51,2021-02-21,52.62217162227712,51.23882718656494,55.21466664453385,40.69068845946432,6.51325468424705,4.645624026175759,57539.9436679,58330.57214185,55676.04477246153,56008.060839275466,1935.60106022,1974.22938285,1891.56252829,1916.4156239942183,0.05597983,0.0581893,0.05355587055865,0.05414077495419,271504.0,374617.0,111638.0,242.073,1233518.0,3679.0,10868.0,58.946,31843.0,41769.0,42184.0,4.218
52,2021-02-22,61.44911653956231,58.20369348304878,62.25183004040581,42.66672189263958,6.171269951422623,4.733762347620991,54207.31906543,57532.31231336,48967.56518819,57512.64426207982,1781.99297558,1935.0006415161736,1580.62655281,1935.0006415161736,0.05372515,0.06046605,0.04709622,0.05607684,285250.0,381885.0,110348.0,277.215,1312178.0,5781.0,15010.0,64.034,31119.0,54961.0,37410.0,4.439
53,2021-02-23,73.50129133047093,72.7357928908475,65.06669539875459,48.698823951806176,4.989868147120055,3.98458661533652,48824.42686909,54183.70809475817,45452.87404976681,54183.70809475817,1570.20392529,1780.296347325548,1385.8845641574403,1780.296347325548,0.04739205,0.05371020209134,0.04256763575886,0.05371020209134,287757.0,375111.0,131691.0,351.403,1302882.0,8523.0,16288.0,73.232,29439.0,66468.0,27257.0,3.771
54,2021-02-24,56.08505001290438,57.086303041537214,50.61344442415603,37.93984191696507,6.170529724728198,4.448909511645822,49705.33331637,51247.36318899898,47218.35555219462,48906.63963658919,1626.57570543,1706.9387487410008,1511.44182802558,1577.02270383095,0.05655541,0.05987291,0.04626753,0.0475909,357933.0,294958.0,103733.0,260.819,1285208.0,4977.0,12805.0,54.284,33488.0,85860.0,40922.0,4.203
55,2021-02-25,45.085318654441295,44.43095274119643,40.74594937675754,31.17972754031285,5.981031690955355,4.144896171008645,47093.85301914,51927.27602397344,47093.85301914,49709.08242475645,1475.70373513,1669.1357445112526,1468.77372604,1625.39388180758,0.05016734,0.05777300967077,0.04992347,0.05686279788355,325960.0,354656.0,82520.0,207.33,1232758.0,4374.0,11221.0,42.212,31169.0,59343.0,28490.0,3.556
56,2021-02-26,47.25810509561919,45.77272482123257,42.44724162630901,32.36534760021801,4.867730742539903,3.097135907741233,46339.76008289,48370.78525976,44575.41635464,47142.89239026279,1446.0336503,1559.02889087,1410.83043775,1483.895099721817,0.05047986,0.0524721,0.0487683,0.04998835566631,306277.0,315004.0,81742.0,216.981,1236241.0,5043.0,12095.0,46.941,31759.0,62163.0,27511.0,2.731
57,2021-02-27,40.46814746693827,36.86823738099278,41.256337051622985,28.746086364718053,4.4176729123294,2.565112561626175,46188.45127539,48208.88780350402,45269.0257658,46344.7722373413,1459.97312093,1524.35142909,1434.53885519,1446.9294549746608,0.0500829,0.05190207,0.04929685,0.05052706667293,320627.0,246427.0,66315.0,174.644,1202432.0,3197.0,11924.0,40.279,31852.0,55951.0,20964.0,2.32
58,2021-02-28,44.4063228915732,40.28365722108476,45.50956767550164,33.05175921384731,4.204487624334952,2.608543038860057,45137.77046805,46711.84756146646,43343.45857851,46194.01635185693,1416.0489059,1468.3915100691472,1301.65879038769,1459.860434741861,0.04805151,0.05013177,0.04508753,0.05012240637887,254185.0,305361.0,73439.0,192.524,1179859.0,3979.0,11789.0,49.577,33251.0,25754.0,22312.0,2.304
